0-240
0.16945
0.06667
0.06489
0.06249
0.05975
0.05616
0.05283
0.04899
0.04425
0.04124
0.03738
0.03347
0.0302
0.02669
0.0245
0.02178
0.01999
0.01737
0.01581
0.01382
0.01202
0.01071
0.00937
0.00799
0.00747
0.00627
0.00539
0.00454
0.00412
0.0034
0.00279
0.00254
0.00232
0.00192
0.00155
0.00137
0.00116
0.00113
0.00096
0.00068
0.00065
0.00064
0.00036
0.00046
0.00048
0.00034
0.00022
0.00028
0.00016
0.00014
0.00018
9.0e-5
8.0e-5
7.0e-5
3.0e-5
4.0e-5
6.0e-5
3.0e-5
3.0e-5
1.0e-5
1.0e-5
7.0e-5
1.0e-5
4.0e-5
2.0e-5
