0-240
0.06934
0.03762
0.04022
0.04256
0.042
0.04442
0.04355
0.04332
0.04414
0.04195
0.04086
0.03933
0.03625
0.03461
0.03466
0.03121
0.03001
0.02716
0.02504
0.02445
0.02118
0.02151
0.01859
0.01735
0.01526
0.01352
0.01223
0.01085
0.01057
0.00897
0.00852
0.00776
0.00636
0.00643
0.00561
0.00492
0.00423
0.00353
0.0035
0.00327
0.00289
0.00248
0.00194
0.00191
0.0015
0.00159
0.00156
0.00108
0.00119
0.00075
0.00075
0.00075
0.00061
0.00053
0.00048
0.0004
0.00033
0.00032
0.00025
0.00023
0.00014
0.00014
0.00017
0.00019
0.00016
