60-60
0.26879
0.07966
0.07215
0.06589
0.06042
0.05632
0.04736
0.04401
0.03861
0.03502
0.03022
0.0274
0.02401
0.02116
0.01844
0.01539
0.01403
0.01225
0.01064
0.00853
0.00791
0.00596
0.00567
0.00478
0.00395
0.00337
0.00294
0.00217
0.0019
0.00147
0.00147
0.00121
0.00103
0.00091
0.00082
0.00066
0.00053
0.00053
0.00049
0.00044
0.0002
0.00028
0.00028
0.00012
8.0e-5
9.0e-5
8.0e-5
8.0e-5
4.0e-5
3.0e-5
3.0e-5
0.0
3.0e-5
2.0e-5
2.0e-5
2.0e-5
2.0e-5
0.0
1.0e-5
1.0e-5
3.0e-5
0.0
0.0
1.0e-5
0.0
