params1,params2
0.2610846906973056,0.1600907352803261
-0.050128475274775236,-0.0801795944211292
0.22359277677990658,0.07498535533868135
0.11465727132300582,-0.3810567620072791
0.18853290433557798,-0.36380261891318816
0.33963401107706365,0.27047974498350397
-0.18134631812168067,-0.38664600964986073
0.2740036931028144,0.2654500950391008
0.2445265992177776,0.13284516646417224
0.2592034131453761,0.23236710246346445
0.29481165758007644,-0.30425920774491294
-0.30823987022535976,0.4614359657190564
0.4163217181255672,-0.09535340667325778
0.25307826953381674,0.37106910357623984
0.2764397466270393,-0.4358475380011407
0.41283578625311823,-0.018572683013367293
-0.3470169600424842,-0.2077617237948674
0.5343552059610749,0.047795392280775575
0.3874242725024097,-0.5868456832135499
0.46799861511509694,0.13182506863382823
0.4956794720754067,-0.31254935709234577
-0.4669327881874673,-0.13616190247384835
0.5576565604940432,-0.402110778276199
0.5510301529515994,-0.44911345385673884
0.43192843613143844,0.3686670360174348
0.4893887797848506,-0.29208112529409513
-0.5983665367423021,-0.09649805058558304
0.7591919056381591,-0.29625867472156825
0.5998433838440038,0.5253667922179774
0.5554208857233035,0.06250557146383101
0.5186928365481381,-0.0405405693078429
-0.6956068575255883,0.38985718806475983
0.6072578643304098,-0.10653166729033753
0.5556972140810481,-0.3094917852486853
0.5198885020402988,-0.3293157480480528
0.534708949498436,0.18980081828475173
-0.6003630777860128,-0.13449211856307464
0.6872567298982691,-0.025415178469076233
0.5206455494955262,-0.22243061456063715
0.5020012365920326,0.19545075978843765
0.5056673176359878,-0.42144778199424193
-0.478618763606171,-0.2668224798815878
0.4291882232383046,0.4544155975293305
0.41082689685366824,0.7436062643702689
0.37804466537186027,0.138723170328237
0.21841010768391983,-0.31679326171561756
-0.31037059711078513,-0.0373196034081832
0.3313402324525849,0.21789278911895613
0.14943462980701666,0.022891084801897138
0.1740717953248613,-0.13614942723784762
-0.04407415836544998,-0.29062867992948205
-0.09477439442186152,0.37270281309536096
0.02629908912265057,0.6265943148791076
-0.039285744433923006,0.26235446271265006
-0.0012199884181661094,-0.3146306833706215
-0.014368760359948935,-0.0058180130434120885
0.021839142682786198,0.06311200566120369
0.056865931501941455,0.11897625776639592
0.1151591294839591,0.1130283867585417
-0.0768405294997972,0.06747910170273502
0.11645222707552895,0.06262635419565236
-0.000864268304203694,0.13218230725060945
0.23112140958043884,0.09177690842430669
0.06242006376345262,0.1133307674503744
0.17834932576972395,-0.056664551353993065
0.11369673597788056,-0.3991380578577106
-0.1318059520188184,-0.6407415966431584
0.1706608785701541,-0.3607151846450285
0.1587509407566177,-0.31366054994543063
0.22421066392040892,-0.4307784854495071
0.18415425664862367,-0.3799873466655955
-0.16325335215197612,-0.37516719717313957
0.18710373446403614,-0.28243635913752224
0.1710820641593337,-0.31062307516890497
0.06706634268558107,-0.3001923377439645
0.24511775244093922,-0.2277794255390396
0.002775823630564136,-0.207078672217025
