0.0-sqrt(8.0)
0.01572
0.05978
0.11392
0.14892
0.15335
0.1326
0.10446
0.07765
0.05848
0.04169
0.03109
0.02219
0.01477
0.0101
0.00625
0.00398
0.0025
0.00138
0.00051
0.00039
0.00018
3.0e-5
3.0e-5
1.0e-5
1.0e-5
0.0
1.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
