2.0-sqrt(4.0)
0.091
0.0366
0.0398
0.0366
0.0378
0.0308
0.0412
0.0346
0.033
0.0348
0.0302
0.028
0.0296
0.0314
0.0232
0.025
0.0252
0.0204
0.02
0.0182
0.019
0.0148
0.0168
0.0132
0.013
0.014
0.0116
0.012
0.0102
0.0094
0.0096
0.008
0.0084
0.0082
0.0084
0.009
0.0072
0.0092
0.0076
0.005
0.006
0.008
0.0052
0.0072
0.0058
0.0042
0.005
0.0016
0.003
0.0042
0.0032
0.005
0.0026
0.0046
0.0026
0.0028
0.002
0.003
0.0024
0.0036
0.003
0.001
0.0016
0.0016
0.0028
