2.0-sqrt(4.0)
0.0894
0.0416
0.0384
0.0438
0.0416
0.0404
0.0354
0.0306
0.0388
0.0286
0.0314
0.0258
0.0282
0.0258
0.0268
0.0264
0.0186
0.0226
0.017
0.0186
0.0178
0.0172
0.0146
0.0128
0.0138
0.0114
0.0134
0.0122
0.0102
0.0096
0.0112
0.0092
0.0066
0.0076
0.0066
0.0074
0.0068
0.0048
0.0072
0.0088
0.0062
0.0078
0.006
0.0052
0.0052
0.0028
0.0052
0.0054
0.0034
0.0056
0.003
0.0028
0.0026
0.0026
0.0028
0.0026
0.0052
0.0036
0.0024
0.0018
0.0028
0.0014
0.0032
0.0014
0.0012
