x1
0.1202
0.0616
0.0698
0.0652
0.0596
0.0608
0.0598
0.0512
0.0454
0.048
0.0444
0.0366
0.0394
0.0298
0.0282
0.0216
0.021
0.0204
0.0174
0.0154
0.0082
0.011
0.0106
0.0076
0.0054
0.0052
0.0074
0.0032
0.0044
0.0036
0.0024
0.0014
0.0018
0.0026
0.0016
0.0018
0.0002
0.0012
0.0006
0.001
0.0008
0.0006
0.0006
0.0004
0.0004
0.0
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
