2.0-sqrt(4.0)
0.185866
0.098718
0.089244
0.078862
0.069938
0.060516
0.052876
0.045586
0.039966
0.034204
0.03072
0.026578
0.02322
0.020684
0.018332
0.0159
0.014084
0.012564
0.010928
0.009764
0.008478
0.007548
0.00663
0.0056
0.004912
0.004196
0.003574
0.003206
0.002684
0.002224
0.002144
0.001688
0.001482
0.001182
0.000992
0.000834
0.000686
0.000594
0.000512
0.000436
0.000298
0.00028
0.000232
0.0002
0.0002
0.000138
0.0001
6.4e-5
7.2e-5
5.2e-5
4.4e-5
3.8e-5
3.4e-5
2.2e-5
1.0e-5
1.6e-5
1.2e-5
8.0e-6
8.0e-6
6.0e-6
4.0e-6
2.0e-6
2.0e-6
0.0
0.0
