3.0-sqrt(2.0)
0.159666
0.09508
0.08999
0.0823
0.074206
0.066354
0.057314
0.050566
0.044028
0.037782
0.033196
0.029034
0.025198
0.0218
0.019002
0.016542
0.014082
0.011994
0.010522
0.009014
0.007422
0.00659
0.005894
0.005046
0.004114
0.003646
0.003268
0.002774
0.002234
0.001918
0.001478
0.00138
0.001176
0.00099
0.00082
0.000714
0.000528
0.000424
0.00037
0.00028
0.00021
0.000178
0.000182
0.000146
0.00013
7.8e-5
6.4e-5
6.2e-5
5.0e-5
3.2e-5
3.2e-5
2.0e-5
2.6e-5
1.8e-5
4.0e-6
6.0e-6
1.2e-5
2.0e-6
4.0e-6
0.0
4.0e-6
0.0
0.0
0.0
0.0
