p1
-0.67621195
-0.39440343
-0.6021118
0.62168276
0.45627108
0.1946194
0.2662328
-0.059758577
0.13243099
-0.46431372
-0.4631008
-0.26167625
-0.27827108
0.49261087
-0.03963181
0.36390314
-0.16622186
0.3847735
0.481025
-0.20312126
-0.56100094
-0.19419712
-0.36537036
0.3258612
-0.20443046
-0.11386706
0.35350162
0.3370722
0.5977216
-0.48230585
-0.5036377
-0.17449136
-0.648831
0.12714213
-0.25387153
0.11678624
0.07016865
0.5330214
0.59085655
-0.0029888714
-0.50735945
-0.69675165
-0.46017593
0.5586942
-0.27832144
0.3764562
0.2429968
0.24782115
0.53663033
-0.31242314
-0.25168368
-0.13474034
-0.315426
0.533888
0.082373895
0.17683102
0.38870138
0.42042193
0.086086206
-0.2686932
-0.49775594
-0.17396611
-0.47797722
0.395428
-0.22696325
0.09036142
0.36995926
0.15633708
0.4713952
-0.5011146
-0.46438918
-0.53572595
-0.36760366
0.0868117
-0.11416007
0.44077864
-0.13007283
0.37435725
0.2102647
-0.43346146
-0.51198417
-0.3955206
-0.3004578
0.5612375
0.06645521
0.016773283
0.05448915
0.019209236
0.18885471
-0.30799517
-0.31896687
-0.3654924
-0.27764043
0.1772738
0.0064344066
0.22524823
0.21278088
0.43973237
0.30585343
-0.5792427
-0.26035297
-0.1876766
-0.50177515
0.6185298
-0.13215779
0.3499521
0.0077166143
0.35087627
0.12788998
-0.6155564
-0.39202845
-0.14874226
-0.21962467
0.50223994
-0.19285166
0.46199065
-0.07955704
0.19259633
0.048743043
-0.17945981
-0.590071
-0.24142987
-0.25221482
0.34174412
0.0435705
0.10358998
0.037526265
0.18722689
0.48805264
-0.51119876
-0.39067793
-0.48679695
-0.4884549
0.36171177
0.22362259
0.12047222
-0.07121172
0.009874085
-0.05983528
-0.6075704
-0.34347337
-0.45237565
-0.48195365
0.066575594
0.27469358
0.19250958
0.05385095
-0.18936875
0.27990836
-0.3256659
-0.35484806
0.012817265
-0.16388436
0.21375814
-0.20070341
0.1718175
0.23565377
0.072594106
0.3562774
-0.3980476
-0.73590744
-0.15537457
-0.03796303
0.09920157
0.19100636
0.3471212
0.32524046
-0.13342413
-0.09349815
-0.48618302
-0.619996
-0.12166702
-0.31891978
-0.021446116
-0.153741
0.25751686
0.16346772
0.121643625
-0.15617278
-0.594777
-0.615285
-0.39268497
-0.48204142
0.1627959
-0.120686896
-0.122306116
0.010774059
-0.13256867
-0.23385316
-0.25384185
-0.47300547
-0.18580888
-0.0927642
-0.06547412
-0.27038583
-0.09255081
0.13779081
-0.23402454
-0.26554117
-0.14104943
-0.40808508
-0.18791108
0.019039894
0.43062353
-0.23300813
-0.17888695
0.2240139
0.10410784
-0.35503146
-0.10118639
-0.33992866
0.15912116
-0.4563701
0.34190542
-0.23561093
-0.1110604
0.012422325
-0.13528831
0.08005375
-0.3860573
-0.70998544
-0.15808508
-0.13004999
-0.051022954
-0.23312771
0.28174096
0.16366798
-0.35661393
-0.36452788
-0.5467224
-0.28840178
0.18239038
0.086901985
0.32041863
0.20912856
-0.20121819
-0.17587762
-0.5011838
-0.47551516
-0.19394825
-0.38211015
0.17368497
-0.19477071
0.057650235
0.015122347
0.05383961
0.09097626
-0.11475801
-0.29830578
-0.23364389
-0.35324657
0.11741905
-0.014294246
-0.00062333344
0.12917331
0.21988425
0.081832424
-0.11057503
-0.37622842
-0.23906197
-0.684862
0.32515463
-0.2780888
0.085793555
0.084220186
-0.2628193
0.06467786
-0.29420462
-0.51226306
-0.21018772
-0.54565954
0.3578754
-0.016848728
-0.027002478
0.20995755
0.18281028
0.21447153
-0.14228587
-0.08891939
-0.23563759
-0.68919224
0.19363965
-0.117921464
-0.050067153
-0.30364534
-0.38419876
0.2452355
-0.4744376
-0.5247322
-0.2702348
-0.4893661
0.46177885
-0.11725406
0.021405982
0.11985415
-0.12296137
-0.065097325
-0.626718
-0.5612408
-0.24994293
-0.30919152
-0.058331266
-6.12014e-5
-0.018887658
-0.2825059
0.0576864
-0.26675376
-0.39826524
-0.43353102
-0.40645045
-0.16308181
0.031461872
-0.090624884
-0.30743808
-0.33203572
-0.09947683
-0.299236
-0.43761024
-0.6327154
-0.08987984
-0.20801403
0.008798008
-0.04959088
-0.14531133
-0.2690426
-0.21736807
-0.12497707
-0.7794283
-0.12752412
-0.3278052
-0.12037111
0.47452083
0.40136278
-0.41443554
-0.2064838
-0.13150726
-0.21216358
-0.5295747
-0.664013
-0.080826044
-0.22535443
0.2663146
-0.015424892
-0.44966805
-0.055951506
-0.33007383
0.0505082
-0.5834355
-0.28419384
-0.33534876
-0.6221651
0.29747593
0.37682113
-0.121264555
-0.39093295
-0.32094622
-0.16422668
-0.44575605
-0.40080678
-0.35710278
-0.55187523
0.0707744
-0.07623184
-0.01983041
-0.0040827724
-0.18878412
-0.36047447
-0.61013275
-0.53203
0.12842196
-0.20706947
0.5027409
-0.032626677
-0.09234847
-0.38994497
-0.5180585
-0.03134712
-0.7519742
-0.7566066
-0.28126556
-0.2067662
0.6489787
0.49677053
-0.079976656
-0.05015547
-0.007882209
-0.398967
-0.57127595
-0.6735875
0.05429948
-0.33636263
0.64305127
0.29315412
-0.21970548
-0.15736216
-0.043559276
-0.18711737
-0.66545916
-0.2751977
-0.24713752
-0.14867507
0.31903142
0.56452906
-0.57385635
-0.3072226
-0.105859295
-0.34777808
-0.31429338
-0.7092096
-0.26991788
-0.16729216
0.20420596
0.13705055
-0.2304814
-0.5424814
-0.25841823
-0.0607377
-0.5888871
-0.44241574
-0.19348149
-0.40004778
0.40229207
0.46986112
-0.63508517
-0.055795766
-0.17279266
0.02366471
-0.46098664
-0.7978856
-0.26734874
-0.41905847
0.45745575
0.46075815
-0.3562539
-0.18892477
-0.4540085
-0.4078253
-0.33105907
-0.78862745
0.21051627
-0.4120233
0.60050094
0.5586547
-0.13740267
-0.1976577
-0.3856097
-0.22187142
-0.34408426
-0.7125971
0.048147384
-0.09235267
0.6532471
0.31684408
-0.57398254
-0.22818765
-0.58283454
-0.4142035
-0.81061894
-0.29282913
0.096836925
-0.37923643
0.45450515
0.30663484
-0.7036125
-0.35775542
-0.21874629
-0.5708862
-0.39162654
-0.31664017
0.07885747
-0.3538275
0.40676045
0.37392616
-0.25316104
-0.4647194
-0.23018171
-0.25085908
-0.37669504
-0.61721545
0.29649973
-0.46735835
0.41308916
0.29892606
-0.6914344
-0.5455384
-0.6075097
-0.5956568
-0.63996893
-0.7457329
-0.13471906
-0.051513735
0.42118073
0.50920016
-0.6227118
-0.34135523
-0.6635979
-0.26211238
-0.4384653
-0.47430506
-0.08150757
-0.36919814
0.7903037
0.48636007
-0.36920154
-0.43024546
-0.61897415
-0.23089212
-0.29800552
-0.53714055
-0.12071344
-0.24528944
0.8272895
0.29959854
-0.49372688
-0.33977765
-0.2045851
-0.42790407
-0.6482778
-0.686934
0.39606547
0.025312588
0.6367508
0.24923421
-0.68395126
-0.71574724
-0.6533006
-0.4461192
-0.46195984
-0.33409458
0.25466716
-0.20487057
0.40948248
0.8320884
-0.6615283
-0.7321189
-0.7475287
-0.5649446
-0.29177976
-0.8510507
0.09924792
-0.16725914
0.6108221
0.6166462
-0.6360057
-0.7822258
-0.6666414
-0.14999506
-0.5158264
-0.3568142
-0.0213332
0.13058324
0.7336729
0.3422629
-0.7525957
-0.39844278
-0.36276838
-0.29465377
-0.5337938
-0.45775372
0.43152875
0.2059986
0.45704424
0.5982365
-0.40094548
-0.4375906
-0.3975907
-0.6264768
-0.7063134
-0.6756721
0.019866027
0.21783996
0.88396984
0.4149072
-0.46381238
-0.3801286
-0.2958497
-0.24457224
-0.49271727
-0.5257851
0.24775785
-0.11708422
0.94424057
0.43814704
-0.53076583
-0.7402113
-0.31620586
-0.23870373
-0.74951786
-0.43286067
0.6237644
-0.09240137
0.5941029
0.65489936
-0.7965981
-0.6347418
-0.3702517
-0.6364873
-0.6762439
-0.799593
0.17094389
-0.045477632
0.8091194
0.5842766
-0.8714493
-0.77685755
-0.588472
-0.22675267
-0.5762205
-0.8030759
0.45568043
0.10990536
0.4061373
0.9123067
-0.6585043
-0.7636136
-0.5504954
-0.4607824
-0.6133314
-0.6213038
0.39939278
0.12732801
0.5499232
0.40675864
-0.6556836
-0.5238264
-0.34600416
-0.152418
-0.5024923
-0.557539
0.14645565
-0.04909862
0.5307195
0.6631807
-0.57983106
-0.5691788
-0.63711274
-0.05831359
-0.23518042
-0.47162458
0.12414979
-0.23512192
0.049186986
-0.05574126
-0.044417165
-0.4245145
-0.20453174
-0.20566633
-0.12672281
-0.22311223
-0.01115898
0.8853738
-0.22649196
-1.1171824
0.25165835
0.12040513
0.52170914
0.13230205
0.29724452
0.4057104
0.8386629
-0.95638466
0.32594293
-0.8935861
-0.8263284
0.0316505
0.21667169
0.26057687
0.19815734
0.4320993
1.1434922
-0.12189133
-0.020823361
-0.15847759
0.36850765
0.14120711
0.10525971
0.18654661
0.35413957
-0.097416125
-0.56858635
-0.47724125
0.20227854
0.4163138
-0.7797323
0.050879482
0.44897878
0.5873222
-0.08639406
-0.3424127
0.2448128
-0.3611069
-0.2048682
0.6681713
-0.3611006
