0.36062	0.51072	0.38152	0.42926	0.37554	0.52306	0.382	0.47736	0.43454	0.33608
0.0013	0.0017	0.00068	0.0011	0.0017	0.0015	0.00192	0.001	0.00188	0.00108
0.00116	0.00162	0.00062	0.00094	0.00122	0.0015	0.00206	0.00076	0.00206	0.00118
0.00126	0.00182	0.00076	0.00132	0.00126	0.00166	0.0024	0.00094	0.0015	0.00084
0.00146	0.00184	0.00058	0.00094	0.00126	0.0015	0.00206	0.0008	0.00186	0.0012
0.0013	0.002	0.00068	0.00086	0.0015	0.00136	0.00234	0.00104	0.00198	0.00098
0.00134	0.00154	0.00074	0.00106	0.00124	0.00146	0.00224	0.001	0.00222	0.0012
0.00132	0.00202	0.00052	0.00098	0.00172	0.00142	0.00172	0.00094	0.00192	0.00106
0.00148	0.0022	0.00084	0.00126	0.0013	0.00158	0.0024	0.0007	0.00188	0.0009
0.00116	0.00172	0.00066	0.00106	0.00222	0.00152	0.00264	0.00102	0.00212	0.00122
0.00128	0.0017	0.00078	0.00096	0.00286	0.00152	0.00362	0.00102	0.00216	0.00088
0.00132	0.00214	0.0007	0.00082	0.00414	0.00122	0.00452	0.00094	0.00252	0.00102
0.0013	0.0019	0.0006	0.00088	0.00496	0.00156	0.00542	0.00094	0.00228	0.00098
0.00156	0.00188	0.00082	0.00104	0.00694	0.00154	0.00758	0.00082	0.00308	0.00098
0.00152	0.00192	0.00074	0.00086	0.01004	0.0019	0.01064	0.00108	0.00406	0.00132
0.00162	0.00202	0.00066	0.00088	0.01326	0.00128	0.01302	0.00114	0.00474	0.00108
0.00238	0.00352	0.00064	0.00128	0.01724	0.00152	0.01706	0.0009	0.00592	0.00122
0.00218	0.00382	0.00072	0.0011	0.02226	0.00148	0.02238	0.00096	0.00866	0.00114
0.00242	0.00436	0.00094	0.00136	0.02692	0.00186	0.02546	0.0011	0.0114	0.001
0.00332	0.00614	0.00068	0.00092	0.02948	0.00174	0.03032	0.00076	0.01332	0.001
0.00462	0.00742	0.0007	0.00096	0.03608	0.00184	0.03526	0.0009	0.01672	0.00128
0.0061	0.00956	0.00062	0.00124	0.03774	0.00118	0.03794	0.00102	0.0202	0.00104
0.00784	0.01072	0.00112	0.00102	0.0413	0.00186	0.04012	0.00108	0.02438	0.00126
0.00902	0.01466	0.00084	0.00116	0.04356	0.00196	0.04118	0.00112	0.02712	0.00102
0.01188	0.01626	0.00106	0.00132	0.04284	0.0016	0.0406	0.00108	0.02962	0.00092
0.01554	0.01878	0.00076	0.00122	0.04154	0.00188	0.04038	0.00086	0.0307	0.001
0.0176	0.02208	0.00118	0.0013	0.04068	0.0016	0.03778	0.00106	0.03542	0.00134
0.02318	0.02388	0.0011	0.00126	0.03364	0.00168	0.03408	0.00088	0.03512	0.0013
0.02522	0.0258	0.00134	0.00178	0.0315	0.00236	0.03004	0.00112	0.03652	0.00132
0.02896	0.0273	0.0015	0.0015	0.02702	0.00246	0.02624	0.00136	0.03354	0.001
0.02992	0.02754	0.00238	0.0018	0.0223	0.00278	0.02234	0.00102	0.03284	0.00122
0.033	0.02782	0.00258	0.00198	0.0188	0.00294	0.018	0.0014	0.02928	0.00172
0.03418	0.02754	0.00378	0.00214	0.01492	0.0037	0.01446	0.00102	0.02586	0.0016
0.03674	0.02606	0.00478	0.00316	0.01214	0.00438	0.01172	0.00162	0.02194	0.00204
0.0357	0.0246	0.00558	0.00368	0.00836	0.0045	0.00786	0.00178	0.01984	0.00254
0.03562	0.0224	0.00714	0.00466	0.0063	0.00614	0.00624	0.00196	0.01644	0.00284
0.03498	0.02026	0.0087	0.00536	0.00466	0.00696	0.00446	0.00248	0.0136	0.00258
0.03262	0.01778	0.01054	0.0063	0.0033	0.00828	0.00286	0.00266	0.01084	0.00408
0.02992	0.01556	0.01326	0.00778	0.00218	0.0093	0.00222	0.00334	0.00852	0.00482
0.02608	0.01296	0.01466	0.0092	0.00154	0.01104	0.00148	0.0038	0.00578	0.0056
0.02388	0.01068	0.01736	0.01136	0.00088	0.01346	0.0011	0.00472	0.00424	0.00698
0.02092	0.00776	0.01806	0.01326	0.00064	0.0133	0.00082	0.00554	0.00318	0.00824
0.0177	0.00646	0.02122	0.01418	0.00034	0.01532	0.00032	0.0064	0.00246	0.00982
0.01542	0.00558	0.02294	0.01674	0.00026	0.0171	0.00032	0.00772	0.00192	0.011
0.01194	0.0039	0.0265	0.01888	0.00024	0.01866	0.00012	0.0094	0.00096	0.0146
0.00918	0.00292	0.02632	0.02012	8.0e-5	0.01774	0.0001	0.011	0.00096	0.01552
0.00794	0.00212	0.02846	0.02152	8.0e-5	0.02022	6.0e-5	0.01288	0.00076	0.01696
0.00596	0.00136	0.02874	0.0225	2.0e-5	0.02118	6.0e-5	0.01416	0.00038	0.01962
0.0048	0.00122	0.03014	0.0236	0.0	0.0214	2.0e-5	0.0162	0.00034	0.0226
0.00332	0.00092	0.02996	0.02466	0.0	0.01982	2.0e-5	0.01708	0.00012	0.02428
0.00248	0.00056	0.02734	0.02482	0.0	0.02114	0.0	0.01908	6.0e-5	0.02516
0.00182	0.00026	0.02704	0.02522	0.0	0.01982	0.0	0.02012	0.00012	0.02606
0.0017	0.0002	0.02672	0.0256	0.0	0.0193	0.0	0.02078	4.0e-5	0.0287
0.00112	0.00012	0.0255	0.02456	0.0	0.0181	0.0	0.0214	4.0e-5	0.02714
0.00072	0.00018	0.02308	0.02382	0.0	0.0156	0.0	0.021	2.0e-5	0.02804
0.00048	8.0e-5	0.02152	0.0228	0.0	0.01428	0.0	0.02296	0.0	0.0286
0.00022	0.0001	0.01886	0.02208	0.0	0.01366	0.0	0.0225	2.0e-5	0.02804
0.0001	0.0	0.01672	0.01916	0.0	0.01176	0.0	0.02282	0.0	0.028
6.0e-5	2.0e-5	0.01496	0.01856	0.0	0.01068	0.0	0.02066	0.0	0.02794
0.0001	0.0	0.0129	0.01518	0.0	0.00876	0.0	0.02086	0.0	0.02598
4.0e-5	0.0	0.01076	0.01432	0.0	0.00784	0.0	0.0191	0.0	0.02408
0.0	0.0	0.0099	0.01172	0.0	0.00562	0.0	0.01704	0.0	0.02098
2.0e-5	0.0	0.0076	0.01136	0.0	0.0054	0.0	0.01682	0.0	0.0195
2.0e-5	0.0	0.00694	0.009	0.0	0.0042	0.0	0.01548	0.0	0.0175
4.0e-5	0.0	0.00476	0.00778	0.0	0.00322	0.0	0.0139	0.0	0.01588
0.0	0.0	0.00456	0.00658	0.0	0.00274	0.0	0.01256	0.0	0.01414
0.0	0.0	0.00312	0.0052	0.0	0.00222	0.0	0.01066	0.0	0.01208
0.0	0.0	0.00236	0.00438	0.0	0.00158	0.0	0.00884	0.0	0.0106
0.0	0.0	0.00194	0.0031	0.0	0.00128	0.0	0.00694	0.0	0.00888
0.0	0.0	0.00144	0.00272	0.0	0.00104	0.0	0.00742	0.0	0.00788
0.0	0.0	0.0011	0.00186	0.0	0.0008	0.0	0.0051	0.0	0.00648
0.0	0.0	0.00088	0.00156	0.0	0.00058	0.0	0.005	0.0	0.0051
0.0	0.0	0.00036	0.00116	0.0	0.0005	0.0	0.00392	0.0	0.0042
0.0	0.0	0.00028	0.00062	0.0	0.00024	0.0	0.00308	0.0	0.00294
0.0	0.0	0.0003	0.00058	0.0	0.00026	0.0	0.00232	0.0	0.00242
0.0	0.0	0.0002	0.00052	0.0	0.0002	0.0	0.00198	0.0	0.00194
0.0	0.0	0.00026	0.0004	0.0	8.0e-5	0.0	0.00138	0.0	0.0014
0.0	0.0	0.00012	0.00032	0.0	0.00014	0.0	0.00102	0.0	0.001
0.0	0.0	0.00014	0.00016	0.0	6.0e-5	0.0	0.00092	0.0	0.00088
