0.248	0.5905	0.0042	0.3962	0.1698	0.1915	0.2116	0.021	0.0002	0.0946	0.1078	0.3849	0.0217	0.8136	0.1996	0.0	0.0009	0.219	0.0	0.0963	0.0077	0.4335	0.0276	0.0045	0.1627	0.1207	0.0244	0.0139	0.6275	0.4644	0.1182	0.325	0.2449	0.2332	0.0766	0.1819	0.0028	0.1894	0.0	0.3805	0.5065	0.3961	0.016	0.6367	0.0019	0.0719	0.441	0.1293	0.0489	0.3972	0.2317	0.2752	0.0109	0.258	0.0842	0.0416	0.0922	0.2839	0.1634	0.1764	0.0033	0.0339	0.159	0.0051	0.0269	0.3469	0.0211	0.1512	0.0173	0.3054	0.0	0.1154	0.1087	0.1941	0.6161	0.3346	0.2784	0.0001	0.1522	0.014	0.0003	0.0097	0.0008	0.3865	0.0139	0.8288	0.1137	0.0502	0.1485	0.0001	0.0409	0.1478	0.0284	0.2956	0.006	0.4275	0.0112	0.1954	0.4683	0.2755
0.1928	0.2638	0.0118	0.222	0.2836	0.2907	0.193	0.0781	0.0003	0.205	0.1271	0.3256	0.0336	0.1425	0.2771	0.0004	0.0032	0.2671	0.0003	0.1081	0.0374	0.2813	0.0909	0.0196	0.2641	0.2383	0.0863	0.0584	0.2452	0.3136	0.1294	0.3293	0.3125	0.3036	0.1837	0.2509	0.0066	0.289	0.0004	0.2994	0.3037	0.3201	0.042	0.2447	0.0053	0.1757	0.2896	0.1997	0.1298	0.2523	0.2585	0.3361	0.0312	0.3192	0.1888	0.0804	0.0796	0.3229	0.2239	0.2806	0.006	0.0973	0.2124	0.0162	0.0933	0.3374	0.0827	0.2722	0.0559	0.3371	0.0006	0.2328	0.1942	0.217	0.2427	0.3017	0.2337	0.0005	0.1851	0.0249	0.0021	0.033	0.0028	0.3047	0.0563	0.139	0.2293	0.1507	0.2374	0.0005	0.1041	0.229	0.0822	0.2577	0.0212	0.3148	0.0411	0.2872	0.3186	0.3246
0.1528	0.0999	0.0209	0.1428	0.2468	0.2408	0.1563	0.1426	0.0025	0.2464	0.1322	0.1767	0.0462	0.0315	0.2404	0.0015	0.0091	0.2207	0.0007	0.1036	0.0815	0.1478	0.1628	0.0456	0.2471	0.2373	0.1525	0.1307	0.0896	0.1435	0.1228	0.1975	0.2271	0.2433	0.2413	0.2255	0.0092	0.2488	0.0011	0.1765	0.1281	0.1807	0.0721	0.0803	0.0103	0.2341	0.1578	0.1991	0.1738	0.1538	0.2096	0.2278	0.0542	0.2276	0.2487	0.1268	0.0677	0.2147	0.2136	0.2385	0.011	0.1544	0.2018	0.0325	0.1531	0.1852	0.1456	0.2489	0.1064	0.2069	0.001	0.2448	0.239	0.1803	0.0864	0.1974	0.1773	0.0026	0.1701	0.0399	0.007	0.061	0.006	0.172	0.1347	0.0267	0.2424	0.2211	0.2338	0.0007	0.1663	0.222	0.1455	0.186	0.0478	0.1621	0.084	0.241	0.1393	0.224
0.1138	0.0315	0.0317	0.1075	0.1518	0.1531	0.1244	0.1874	0.0048	0.2038	0.1254	0.0724	0.0614	0.0091	0.1475	0.0029	0.0238	0.1442	0.0023	0.0992	0.1299	0.0771	0.196	0.0736	0.1657	0.1871	0.1906	0.1842	0.0266	0.0555	0.1182	0.0942	0.1258	0.1338	0.2074	0.1588	0.015	0.1489	0.004	0.0883	0.046	0.0706	0.0912	0.0276	0.0184	0.2081	0.0711	0.1699	0.1991	0.0941	0.1339	0.1051	0.0805	0.1191	0.2121	0.1454	0.0638	0.1072	0.1557	0.1535	0.0156	0.1872	0.1638	0.0558	0.1919	0.0857	0.1793	0.1668	0.151	0.0987	0.0038	0.1921	0.1938	0.141	0.0384	0.0984	0.1254	0.0056	0.1493	0.0533	0.018	0.0887	0.0108	0.0836	0.1844	0.0041	0.1927	0.2217	0.1669	0.0037	0.19	0.1693	0.1698	0.1199	0.0816	0.0645	0.1297	0.145	0.0553	0.1141
0.0871	0.0107	0.0478	0.0659	0.083	0.0757	0.0944	0.1818	0.014	0.13	0.1084	0.0275	0.0744	0.0019	0.0784	0.005	0.0427	0.0786	0.0056	0.0961	0.1624	0.0362	0.18	0.1053	0.0912	0.1098	0.1889	0.1923	0.0083	0.0175	0.1039	0.0362	0.0559	0.0532	0.1448	0.0942	0.0169	0.0753	0.008	0.0351	0.0119	0.0244	0.1106	0.0075	0.025	0.1515	0.0267	0.119	0.1665	0.0457	0.083	0.0381	0.1032	0.0499	0.1433	0.1339	0.0536	0.0462	0.1147	0.0861	0.0238	0.1747	0.1117	0.0731	0.182	0.0315	0.1774	0.0942	0.1631	0.0356	0.0085	0.1188	0.1336	0.0991	0.0111	0.0438	0.0829	0.0108	0.1133	0.066	0.0385	0.1104	0.0176	0.0342	0.1901	0.0009	0.1127	0.1644	0.1096	0.0085	0.1786	0.1111	0.1789	0.0662	0.1131	0.0212	0.1674	0.0754	0.0144	0.042
0.0605	0.0028	0.066	0.0364	0.0417	0.0316	0.0684	0.1494	0.0207	0.0683	0.09	0.0097	0.0845	0.001	0.0364	0.0117	0.0674	0.0405	0.0079	0.0848	0.1634	0.0143	0.1412	0.1247	0.0427	0.0595	0.147	0.162	0.0022	0.004	0.0891	0.012	0.0226	0.0237	0.0804	0.0483	0.0202	0.0315	0.0119	0.0123	0.0024	0.0059	0.1155	0.0027	0.0351	0.0896	0.0099	0.0819	0.1231	0.0294	0.0414	0.0132	0.1042	0.0187	0.0741	0.132	0.0518	0.0186	0.0647	0.0427	0.0301	0.1423	0.0717	0.0956	0.1449	0.0102	0.1459	0.0427	0.1501	0.0115	0.0174	0.0585	0.0721	0.0729	0.004	0.0167	0.0509	0.0233	0.0815	0.078	0.0645	0.1205	0.0279	0.0132	0.1639	0.0005	0.0612	0.1019	0.0555	0.0203	0.1289	0.0623	0.144	0.0372	0.1318	0.0063	0.1607	0.035	0.0035	0.0142
0.0436	0.0007	0.0718	0.0164	0.0154	0.0125	0.0488	0.1077	0.0325	0.0352	0.0795	0.0023	0.0939	0.0003	0.0148	0.0179	0.0966	0.0166	0.0149	0.0726	0.1449	0.0064	0.0965	0.1339	0.018	0.0258	0.099	0.1163	0.0005	0.0012	0.0732	0.0046	0.0082	0.0069	0.0397	0.0235	0.0234	0.0115	0.0189	0.005	0.0008	0.0017	0.1169	0.0004	0.0474	0.0408	0.003	0.0468	0.0792	0.0147	0.0218	0.0034	0.1163	0.005	0.0288	0.1066	0.0436	0.0044	0.0325	0.0151	0.0346	0.092	0.037	0.1049	0.099	0.0025	0.1079	0.0155	0.1266	0.0038	0.0266	0.0257	0.036	0.0399	0.0009	0.0053	0.0278	0.0445	0.0596	0.0827	0.097	0.1231	0.038	0.004	0.1174	0.0	0.0303	0.0529	0.0284	0.0299	0.089	0.0328	0.1044	0.0192	0.1378	0.0028	0.1317	0.014	0.0004	0.0043
0.0307	0.0001	0.0885	0.0083	0.0052	0.0033	0.0355	0.0643	0.0474	0.0112	0.0581	0.0008	0.0983	0.0001	0.004	0.0303	0.1118	0.008	0.0236	0.0646	0.1099	0.0026	0.0505	0.134	0.0048	0.0142	0.0571	0.0709	0.0001	0.0001	0.0567	0.0011	0.0023	0.0017	0.0158	0.0114	0.0293	0.0041	0.0286	0.002	0.0004	0.0005	0.1035	0.0001	0.053	0.019	0.0005	0.0276	0.0399	0.0069	0.0108	0.0009	0.1105	0.0021	0.0137	0.0799	0.0415	0.0013	0.0175	0.0048	0.0415	0.0602	0.0215	0.1101	0.0555	0.0005	0.0635	0.0063	0.0908	0.0007	0.0443	0.0087	0.0152	0.0249	0.0004	0.0017	0.0142	0.0651	0.0371	0.09	0.1124	0.1097	0.0446	0.001	0.0699	0.0	0.0121	0.0249	0.0141	0.0448	0.0511	0.0161	0.0672	0.0093	0.1253	0.0007	0.102	0.0054	0.0002	0.001
0.0222	0.0	0.0946	0.003	0.0018	0.0006	0.0227	0.0359	0.0664	0.0034	0.0458	0.0	0.103	0.0	0.0011	0.0416	0.1218	0.0038	0.032	0.0574	0.0728	0.0006	0.0293	0.1063	0.0029	0.0047	0.0318	0.0402	0.0	0.0001	0.0475	0.0	0.0006	0.0005	0.0071	0.0039	0.034	0.0011	0.0394	0.0007	0.0002	0.0	0.0937	0.0	0.0616	0.006	0.0003	0.0127	0.0213	0.0039	0.0059	0.0002	0.0994	0.0003	0.0051	0.0573	0.0379	0.0006	0.0087	0.0013	0.0524	0.03	0.0136	0.1101	0.0308	0.0001	0.0391	0.0017	0.0605	0.0002	0.064	0.0018	0.0056	0.0142	0.0	0.0004	0.0062	0.0836	0.0208	0.099	0.1249	0.0965	0.0543	0.0007	0.0403	0.0	0.0031	0.0078	0.0028	0.065	0.0279	0.0062	0.0397	0.0048	0.1041	0.0001	0.075	0.0012	0.0	0.0003
0.0154	0.0	0.0943	0.0011	0.0006	0.0002	0.0159	0.0179	0.0814	0.0013	0.0326	0.0001	0.0882	0.0	0.0007	0.049	0.1263	0.0005	0.041	0.0494	0.0427	0.0	0.0154	0.086	0.0004	0.0018	0.0149	0.0187	0.0	0.0	0.0366	0.0001	0.0001	0.0	0.0023	0.0012	0.0359	0.0004	0.0454	0.0001	0.0	0.0	0.0695	0.0	0.0653	0.0024	0.0001	0.0077	0.0106	0.0013	0.0019	0.0	0.0828	0.0001	0.0009	0.039	0.0438	0.0002	0.0032	0.0008	0.0563	0.0171	0.004	0.0947	0.0143	0.0	0.0208	0.0005	0.0382	0.0001	0.0836	0.0008	0.0013	0.0082	0.0	0.0	0.0024	0.0967	0.014	0.0929	0.1262	0.0711	0.0625	0.0001	0.0171	0.0	0.0017	0.0029	0.0019	0.0808	0.0125	0.0021	0.0184	0.0021	0.0818	0.0	0.0461	0.0003	0.0	0.0
