5-24
0.113332
0.053758
0.05531
0.055142
0.05502
0.052632
0.051276
0.048288
0.045614
0.043112
0.04035
0.03757
0.034854
0.032126
0.029102
0.026852
0.02434
0.022202
0.019806
0.018102
0.016104
0.01494
0.01299
0.011588
0.010078
0.009082
0.007938
0.007118
0.006388
0.00548
0.004972
0.004372
0.003788
0.003282
0.002868
0.0026
0.002324
0.00207
0.001846
0.00157
0.001454
0.001166
0.000874
0.000808
0.000712
0.000648
0.000612
0.000492
0.000438
0.000354
0.00036
0.000272
0.000234
0.000192
0.000152
0.000126
9.6e-5
0.000114
9.0e-5
9.6e-5
7.8e-5
5.6e-5
6.4e-5
5.4e-5
2.4e-5
4.6e-5
3.8e-5
4.0e-5
1.4e-5
1.2e-5
1.0e-5
1.0e-5
1.2e-5
8.0e-6
1.2e-5
8.0e-6
1.0e-5
4.0e-6
4.0e-6
2.0e-6
0.0
