20-6
0.12122
0.061474
0.063286
0.061704
0.060382
0.058338
0.055566
0.05205
0.04863
0.044764
0.04116
0.037638
0.033968
0.03093
0.027904
0.025206
0.02231
0.019384
0.017542
0.01543
0.013618
0.011824
0.010128
0.00916
0.007814
0.006746
0.0061
0.005204
0.004408
0.00404
0.00332
0.002776
0.002336
0.00202
0.001722
0.001598
0.001294
0.001072
0.000864
0.000758
0.000642
0.000558
0.000484
0.000384
0.000362
0.000296
0.00027
0.00019
0.00017
0.000146
0.000118
0.000108
8.8e-5
9.6e-5
6.0e-5
6.8e-5
4.6e-5
3.4e-5
3.6e-5
2.6e-5
1.8e-5
2.6e-5
1.2e-5
1.0e-5
1.0e-5
1.0e-5
1.0e-5
1.0e-5
8.0e-6
2.0e-6
2.0e-6
2.0e-6
4.0e-6
0.0
0.0
0.0
2.0e-6
0.0
0.0
0.0
2.0e-6
