1.0	0.978360438769585	0.9571891481494149	0.936475994968947	0.9162110653350026	0.8963846598867021	0.8769872891530791	0.8580096690111554	0.8394427162423005	0.8212775441847493	0.8035054584801986	0.7861179529124437	0.7691067053360664	0.7524635736932238	0.7361805921166324	0.7202499671168815	0.7046640738522514	0.6894154524792518	0.6744968045821329	0.6599009896796586	0.6456210218074742	0.6316500661744282	0.617981435891251	0.6046085887700225	0.5915251241928988	0.5787247800485977	0.5662014297351777	0.5539490792276749	0.5419618642091956	0.5302340472640908	0.5187600151318689	0.5075342760205318	0.49655145697805114	0.48580630132072283	0.4752936661171716	0.4650085197268007	0.45494593939150796	0.44510110887951676	0.43546931618019286	0.4260459512487446	0.416826503799727	0.40780656114829306	0.3989818060981596	0.39034801487527687	0.3819010551062124	0.3736368838402815	0.3655515456144783	0.3576411705602809	0.3499019725514244	0.34233024739175494	0.3349223710422979	0.3276747978866923	0.3205840590341594	0.31364676065919483	0.3068595823771888	0.30021927565519807	0.2937226622571066	0.28736663272243346	0.2811481448780581	0.27506422238215184	0.2691119532996168	0.26328848870835314	0.25759104133568533	0.2520168842242954	0.24656334942702537	0.24122782672992304	0.23600776240292096	0.23090065797754966	0.2259040690511014	0.22101560411667023	0.2162329234185104	0.21155373783216386	0.20697580776882163	0.2024969421033936	0.19811499712577543	0.1938278755148087	0.1896335253344448	0.18552993905163062	0.18151515257544767	0.17758724431704315	0.17374433426990382	0.16998458311003262	0.16630619131559649	0.1627073983056255	0.1591864815973494	0.15574175598176926	0.15237157271706936	0.14907431873948374	0.1458484158912383	0.14269232016520084	0.139604520965876	0.13658354038639214	0.133627932501134	0.13073628267368193	0.1279072068797279	0.12513935104464272	0.12243139039537775	0.11978202882639216	0.11718999827930014	0.11465405813594298	0.11217299462459465	0.10974562023901675	0.10737077317008466	0.10504731674971364	0.1027741389068174	0.10055015163504016	0.09837429047200623	0.0962455139898386	0.09416280329670271	0.0921251615491362	0.09013161347493179	0.08818120490634489	0.08627300232340229	0.0844060924070933	0.08257958160222997	0.08079259568976642	0.07904427936837358	0.07733379584506764	0.07566032643469787	0.07402307016810103	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513	0.07242124340873513
