30-210
0.11207
0.08902
0.09095
0.09081
0.08583
0.08106
0.07219
0.06297
0.05455
0.0468
0.04119
0.0332
0.02738
0.02272
0.01918
0.01473
0.01197
0.0098
0.00773
0.00591
0.00468
0.0036
0.00292
0.00199
0.00145
0.00126
0.00107
0.00079
0.00062
0.00033
0.00038
0.00025
0.00015
0.00011
0.0001
6.0e-5
8.0e-5
0.0
2.0e-5
1.0e-5
2.0e-5
0.0
2.0e-5
0.0
1.0e-5
1.0e-5
0.0
0.0
1.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
