params1,params2
0.05577393,0.104068786
0.21211238,0.43440738
-0.15591627,-0.092914075
-0.28877327,0.46042168
0.20268787,0.3612877
0.034256674,0.3919136
-0.3036922,-0.48256984
-0.1721395,0.3558298
0.29055923,-0.14354093
-0.11188016,-0.5491
0.052455887,-0.007273512
-0.18512352,0.0047451183
0.13200745,-0.21295027
-0.009055147,-0.3024963
-0.049577814,-0.32205164
-0.29048258,0.4185416
-0.058573306,0.30090442
-0.13221154,0.79934806
0.10033564,-0.25147486
0.17740108,0.5840657
0.10968009,0.029344756
0.21684201,0.15390654
-0.060370155,0.0015323088
-0.25212458,0.30521718
0.075278476,0.08851017
-0.24273263,-0.06264275
-0.2181086,0.026098518
-0.2852323,-0.20192331
-0.1573391,0.14930268
0.20591533,-0.2556388
0.17527801,-0.09011449
0.1499323,0.15364096
-0.21966815,0.029891
-0.17650694,-0.22349443
0.33499902,-0.073655784
0.26155457,-0.0123477075
-0.23468925,0.31485805
-0.20394123,0.13302185
0.18737476,-0.07447289
-0.12899631,-0.13797997
-0.025769321,0.27104422
-0.019719452,0.0965136
-0.113436386,0.004869587
-0.15605778,-0.103425674
-0.07118215,0.052840546
0.14814544,-0.19306023
-0.5148075,-0.008559529
-0.24755117,0.3269407
-0.115307145,-0.10002814
0.2701457,-0.19800988
-0.13853793,-0.06405366
-0.16480708,0.0060136057
0.19226345,0.3011272
-0.2733196,-0.13475688
0.060739025,-0.13570046
-0.27940604,-0.062458877
-0.39122567,-0.09619198
0.093417965,-0.22608575
-0.18845417,0.276401
0.08763563,-0.092614554
0.061812084,0.07950133
-0.1972325,-0.22700636
-0.08013843,0.08244041
-0.27114305,0.08930068
-0.11002826,0.019164542
-0.20044044,-0.22217146
-0.05212748,-0.062521026
0.09625838,0.27938965
0.0598002,-0.13263452
-0.1674428,0.26089913
0.011684006,-0.21829793
-0.052351374,-0.07661199
-0.0021075904,-0.17320876
-0.15857047,0.21406558
-0.10633929,0.07604028
0.13232669,-0.08620733
-0.05068975,-0.16906442
-0.23462947,-0.039041013
-0.13005209,-0.19141072
-0.15021776,-0.017670427
0.25324404,0.10966681
-0.18301167,0.21070443
0.25921682,-0.15825342
0.037815794,-0.090559706
-0.14572403,-0.22761925
0.17467518,0.119491816
-0.014438005,0.011974726
-0.24500686,0.007137589
0.11592394,-0.16298036
-0.09161477,-0.11111538
-0.0308684,0.17161885
-0.01158764,0.056598626
0.25530243,0.24597833
-0.27773094,0.10770783
0.10742831,-0.16885859
-0.30387044,-0.16748409
-0.13760124,-0.055231772
-0.22739725,0.10596214
-0.08882586,-0.06474577
0.046991866,0.18076144
0.22406545,0.06636907
-0.18572871,0.06697671
-0.2269775,0.06129759
0.023460263,0.3205154
0.25835013,0.3463337
-0.012274621,0.19529833
-0.23870447,-0.11725827
-0.27737677,-0.21954554
0.28849024,-0.07926732
0.10152862,0.22494066
0.00987445,-0.030147074
0.038724914,0.106329806
0.18446499,-0.18758386
-0.21953295,-0.100282446
-0.15021616,-0.1456996
-0.1053142,-0.22169708
-0.0035172815,-0.35651407
0.18806194,-0.24764603
0.10439547,-0.18189658
0.26371455,-0.35808173
0.31609267,0.04465968
0.026486263,-0.01666686
-0.031943362,-0.33949476
-0.1992465,0.031316325
-0.038792208,-0.017741872
-0.078524314,0.16461203
-0.36644453,-0.11053693
0.16762637,-0.2937922
-0.15113752,-0.014578502
0.040647425,-0.15000072
0.348993,-0.20700172
0.16061756,-0.118269205
0.10575593,0.044983596
-0.23457171,-0.30111304
-0.08950473,-0.1953078
-0.14257178,-0.18958303
0.028957684,-0.18003857
-0.16177462,-0.13152242
0.13093926,0.010727236
-0.042978503,0.14528853
-0.0232536,-0.3750447
-0.09051877,-0.16127697
0.03628648,-0.12517726
-0.38578185,-0.15560736
0.29661995,-0.32736146
-0.071584985,0.1400931
-0.3904072,0.08354861
-0.2114219,-0.19893548
0.22024663,-0.2188792
-0.07221934,-0.09773615
0.29059225,0.054114923
-0.01792187,0.107954815
-0.037459973,-0.12739938
-0.11693945,-0.061989218
0.112266086,0.00655221
-0.10741763,0.015080644
-0.42692468,-0.2802515
-0.29025042,-0.06268352
0.18856883,0.11690327
0.15859607,-0.040186916
-0.080705255,-0.08470647
-0.038145207,0.046543896
-0.06346659,-0.09064064
-0.36901486,-0.10819687
-0.28654236,0.07560135
-0.21385625,-0.23435868
-0.35952896,0.22933054
-0.3255529,0.181496
0.23481914,0.29084346
0.40655598,0.26959944
0.29537448,-0.038404997
-0.3532755,-0.048679803
-0.15255196,0.0022028005
-0.09851851,0.014373653
-0.12760566,0.10468967
-0.36552632,-0.015498499
-0.29781762,-0.30539647
0.09064168,-0.070308864
-0.02111004,-0.119257465
0.15970121,-0.12547709
0.3629416,-0.18361585
-0.12569018,0.1290411
-0.16672471,-0.040180225
0.15828851,-0.14767225
-0.16435252,-0.42521095
0.0240981,-0.25256276
-0.036829527,-0.26119947
-0.18530387,-0.06693752
-0.20558982,-0.1496486
0.05319217,-0.2814088
-0.093424484,-0.31730294
0.022453023,0.03806963
-0.026461802,-0.44193712
-0.06251527,-0.10244385
-0.18475933,0.0052399766
0.1255633,-0.048333876
0.077104434,0.026268238
-0.12055145,-0.20954646
0.28487223,-0.3847224
0.15547377,-0.1383676
0.18716966,-0.07369261
-0.29832295,-0.17800935
0.17987257,-0.358614
