x1
0.17795
0.00799
0.00766
0.00761
0.00765
0.00788
0.00816
0.00731
0.00787
0.00779
0.0068
0.0074
0.00724
0.0073
0.00735
0.00694
0.008
0.00716
0.00691
0.00734
0.00719
0.00757
0.0068
0.00691
0.00706
0.00667
0.00642
0.00573
0.00598
0.00547
0.00589
0.005
0.00444
0.00405
0.00397
0.0037
0.003
0.00233
0.00239
0.00179
0.00117
0.00115
0.00089
0.00062
0.00054
0.00044
0.00018
0.0002
0.00018
0.00013
9.0e-5
3.0e-5
2.0e-5
0.0
0.0
0.0
0.0
0.0
1.0e-5
1.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00191
0.00189
0.00182
0.00199
0.00213
0.00221
0.00222
0.0023
0.00238
0.00238
0.00253
0.00272
0.00252
0.00283
0.00251
0.00303
0.0029
0.00281
0.00321
0.00365
0.00344
0.00418
0.00488
0.00549
0.00698
0.00902
0.01129
0.01396
0.01627
0.01992
0.02229
0.02567
0.02869
0.03055
0.03255
0.03263
0.03228
0.03109
0.03009
0.02821
0.02441
0.0216
0.0182
0.01528
0.01283
0.01016
0.00785
0.00659
0.00458
0.00317
0.0023
0.0017
0.00116
0.00082
0.00063
0.00036
0.00022
0.00015
7.0e-5
6.0e-5
5.0e-5
1.0e-5
5.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
