60-180
0.2058
0.08899
0.08467
0.07787
0.07064
0.06517
0.05611
0.0518
0.04421
0.03854
0.03304
0.02957
0.02504
0.02078
0.01704
0.01521
0.01326
0.01087
0.009
0.00734
0.00639
0.00511
0.00398
0.00338
0.00276
0.00257
0.00219
0.00183
0.00137
0.00112
0.00076
0.00076
0.00052
0.0004
0.00036
0.00028
0.00026
0.0002
0.0002
7.0e-5
7.0e-5
8.0e-5
5.0e-5
3.0e-5
8.0e-5
3.0e-5
5.0e-5
2.0e-5
2.0e-5
1.0e-5
2.0e-5
1.0e-5
1.0e-5
1.0e-5
1.0e-5
0.0
0.0
0.0
1.0e-5
1.0e-5
0.0
0.0
1.0e-5
0.0
0.0
