60-180
0.20642
0.08987
0.08268
0.07721
0.07043
0.06552
0.05736
0.05076
0.04406
0.03853
0.03405
0.0292
0.02512
0.02089
0.01806
0.01488
0.01275
0.01075
0.0094
0.00713
0.00623
0.00538
0.00426
0.00358
0.00289
0.00196
0.00222
0.00168
0.00132
0.00111
0.00086
0.00073
0.00053
0.00037
0.00038
0.00023
0.00019
0.00019
0.00013
0.00013
0.00012
0.0001
0.00012
5.0e-5
5.0e-5
2.0e-5
5.0e-5
1.0e-5
0.0
2.0e-5
0.0
1.0e-5
0.0
0.0
1.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
