30-210
0.19588
0.08358
0.07928
0.07376
0.06824
0.06275
0.05783
0.0502
0.0447
0.03974
0.03494
0.03066
0.02602
0.02279
0.0205
0.01707
0.01499
0.01229
0.01013
0.00915
0.00772
0.00659
0.00536
0.00441
0.00363
0.00324
0.00261
0.00234
0.00181
0.0015
0.00131
0.00093
0.00078
0.0006
0.00047
0.00049
0.00035
0.00029
0.00026
0.00018
0.00016
9.0e-5
8.0e-5
6.0e-5
4.0e-5
2.0e-5
3.0e-5
2.0e-5
2.0e-5
1.0e-5
2.0e-5
1.0e-5
0.0
0.0
1.0e-5
2.0e-5
1.0e-5
0.0
1.0e-5
0.0
1.0e-5
0.0
0.0
0.0
1.0e-5
