135-225
0.01852
0.0167
0.0196
0.02258
0.02514
0.02788
0.03179
0.03261
0.03419
0.03458
0.03519
0.03729
0.03668
0.03481
0.03538
0.03522
0.03279
0.03245
0.03021
0.03011
0.02896
0.02692
0.02659
0.02513
0.02312
0.02233
0.01991
0.01937
0.01789
0.01606
0.01567
0.01467
0.01286
0.01217
0.01029
0.01018
0.00979
0.00851
0.00763
0.00694
0.00607
0.0058
0.00548
0.00482
0.00413
0.00357
0.00315
0.003
0.00244
0.00265
0.00246
0.00205
0.00181
0.00147
0.00162
0.00115
0.00107
0.00084
0.001
0.00073
0.00068
0.00066
0.00046
0.00061
0.00043
