180-180
0.01981
0.0176
0.0213
0.02454
0.02657
0.03016
0.03236
0.03442
0.03519
0.0363
0.0366
0.03748
0.0368
0.03722
0.03587
0.03529
0.03373
0.03346
0.03115
0.0314
0.02915
0.02727
0.02568
0.02409
0.02394
0.02058
0.01972
0.01893
0.01686
0.0157
0.01432
0.01307
0.01176
0.01161
0.0103
0.0089
0.00844
0.00785
0.0067
0.006
0.00572
0.0053
0.00488
0.00401
0.00361
0.0034
0.00292
0.00243
0.0027
0.00208
0.00154
0.00165
0.00154
0.00115
0.00096
0.00098
0.00077
0.0008
0.00078
0.00052
0.00061
0.00031
0.00038
0.00035
0.00027
