45-315
0.01504
0.01153
0.01425
0.01624
0.01836
0.01999
0.02204
0.02352
0.02511
0.02559
0.02824
0.02838
0.02854
0.02964
0.03039
0.03049
0.02983
0.03042
0.02998
0.02959
0.02806
0.02809
0.02685
0.02539
0.02497
0.02509
0.02297
0.02173
0.02046
0.01977
0.0193
0.018
0.01737
0.01679
0.0159
0.01474
0.01281
0.01235
0.01176
0.0113
0.01024
0.00925
0.00838
0.00749
0.00795
0.00692
0.00633
0.0056
0.00512
0.00481
0.00426
0.00417
0.00382
0.0032
0.00279
0.00271
0.00232
0.00229
0.00221
0.00198
0.00175
0.00136
0.0015
0.0013
0.0014
