x1
0.0752
0.0402
0.0406
0.05
0.0522
0.059
0.0476
0.0448
0.049
0.0446
0.0422
0.0408
0.04
0.0332
0.0256
0.0308
0.026
0.0262
0.0228
0.0192
0.0222
0.018
0.015
0.0144
0.0116
0.013
0.013
0.0098
0.0072
0.0072
0.0066
0.0068
0.0062
0.0036
0.0042
0.0036
0.0026
0.0044
0.0034
0.0032
0.0012
0.0018
0.001
0.0008
0.0004
0.0016
0.0002
0.001
0.0004
0.0006
0.0006
0.0004
0.0006
0.0002
0.0002
0.001
0.0004
0.0002
0.0
0.0
0.0002
0.0002
0.0004
0.0002
