x1
0.0782
0.039
0.0436
0.052
0.044
0.0532
0.0502
0.0498
0.044
0.0424
0.0444
0.0402
0.0368
0.0354
0.0338
0.0284
0.0282
0.0254
0.023
0.0244
0.0168
0.0166
0.0126
0.0126
0.0144
0.0106
0.0124
0.0094
0.0078
0.01
0.0072
0.0056
0.006
0.0052
0.0044
0.0048
0.003
0.0044
0.004
0.001
0.0026
0.002
0.0016
0.0008
0.0008
0.0006
0.001
0.0008
0.0006
0.0014
0.0002
0.0
0.0006
0.0006
0.0
0.0002
0.0
0.0002
0.0004
0.0
0.0
0.0
0.0
0.0
