x1
0.0746
0.0438
0.0432
0.0456
0.0462
0.0506
0.0482
0.0442
0.0456
0.047
0.0458
0.0386
0.0368
0.0322
0.0282
0.034
0.027
0.0258
0.027
0.0258
0.0206
0.016
0.0158
0.013
0.0142
0.0104
0.013
0.0108
0.0092
0.0054
0.0072
0.0056
0.0074
0.0052
0.0054
0.0026
0.0036
0.0024
0.0022
0.0034
0.0024
0.0016
0.0012
0.0016
0.001
0.001
0.0012
0.0008
0.001
0.001
0.0004
0.0004
0.0004
0.0
0.0006
0.0
0.0002
0.0
0.0
0.0
0.0004
0.0004
0.0
0.0
