0.3332453768242472	0.3458631310749032	0.09354196710288099	3.2478263857778234e-5
0.004526065293144444	0.006675869757586428	0.052050311061245164	7.10956851887707e-5
0.0038326771016541435	0.005879217518066405	0.0554013793142389	0.00014847965136780128
0.003475342521831962	0.005541144636366722	0.057855476317592525	0.00029740042818234154
0.003169775223471041	0.00529410806787951	0.058055449131039	0.000502427511654642
0.0029682089174010466	0.005207310220593351	0.05728494815924204	0.0007985299375254959
0.0028430722482372345	0.0053080762668626	0.05684954477149407	0.001221366435053298
0.0027027396776790787	0.005463187437376881	0.054268974410810265	0.0017384142527236558
0.0026292161189873093	0.005841385212426794	0.0524081766632694	0.0023518415715639805
0.0025537956432632757	0.006378626007103216	0.04954856172632149	0.0030992659938559263
0.002495956128531032	0.007187706841260372	0.04663300345238425	0.004012887791996109
0.002448515798337058	0.008293159012357684	0.043449254303892695	0.005022219501048234
0.0024210484749862325	0.009735545044341053	0.040117400257108436	0.0061653244285802735
0.002430325452308683	0.011700743935321868	0.03725779858534999	0.007525589372165824
0.002424727314156934	0.01400845561300734	0.033913333249016235	0.008840578232299286
0.0024705458921802127	0.016679670348756358	0.030736654288284475	0.010253930295879003
0.0025256450499206214	0.019735853633289023	0.027711985945569104	0.011703500237731802
0.002585171531429114	0.022855917572642912	0.02441092020762951	0.013006953425328045
0.002681002770769462	0.02606646518845536	0.021217458860143958	0.014372209641913596
0.0028443390153202945	0.02902622580063472	0.018207924282905998	0.015686365301323182
0.003097805641256561	0.031736592960094644	0.01564132710341632	0.017038917615241803
0.0034238009959901075	0.03384423755534715	0.013252571893813849	0.018277261342742254
0.0038451075610308706	0.035252284267670866	0.011077402051002086	0.019520845661481236
0.0043819454322977045	0.03589524991184057	0.009203177313153005	0.02068423894415633
0.005080832430947776	0.03578290574802824	0.007645549342003376	0.021852071117141894
0.005846191273786993	0.034627368512610175	0.00614178585694567	0.022775841594565124
0.006782309684722719	0.032819544777782615	0.005046109849763762	0.02362613586360954
0.007890670542727633	0.030519379997586665	0.004135536966634499	0.024470383074771295
0.009137804035625967	0.02773040978802376	0.0033509328307261012	0.025155643837722577
0.010446440856550233	0.024741219539345216	0.002718183796809553	0.025609140745533596
0.011887386401828001	0.021701489996736007	0.0021992272216180527	0.02609448065883211
0.01340936505784497	0.018610495974522332	0.0017643098304400346	0.026406125320293485
0.015018071427836462	0.01564931734508912	0.0014119266774800243	0.0266581846907721
0.016654755531168155	0.013008338368842545	0.0011403633648704018	0.026787425014461706
0.018183205678344323	0.010548272126004964	0.0008957569761355153	0.026718765603186652
0.019780960440993773	0.008490171116599783	0.0007311691806050966	0.02665518271120703
0.02117375616038426	0.00664654589720069	0.0005691076337490651	0.02638955979808795
0.02258063311699663	0.005162256334963044	0.00045846671758112954	0.02616222489646827
0.023853321170984244	0.003966694596793211	0.0003689402126980424	0.02579304453774412
0.02483150025409256	0.002976899126377144	0.0002875722022579785	0.02529718784161947
0.0255074521054601	0.0022072739319681815	0.00022815607383914178	0.02470152524995628
0.02587772515644115	0.0016119967548992248	0.000179422907931886	0.024050610003150574
0.026036948515063153	0.001160339937105033	0.00014208624049279027	0.023358911002039816
0.02582982021251105	0.0008213086897337091	0.00011069993535024006	0.02258370905981307
0.025416672044412968	0.0005749853008363062	8.715486866038685e-5	0.021818221011147748
0.02473098897068828	0.00039970032637869475	6.871424228389628e-5	0.021018246407482972
0.02359909838162481	0.0002694209295855557	5.2066582668439294e-5	0.020038205713115535
0.022368844489118994	0.00018031682277640164	4.063636759086879e-5	0.019189077303071553
0.020945023787734673	0.00011871941859760429	3.1368687763764765e-5	0.01824565584889853
0.019417677607194407	7.730972598607805e-5	2.4287122920091314e-5	0.017336772312703246
0.017766745477655655	4.917891676686998e-5	1.8295467140561236e-5	0.016391332397650716
0.01612472141749423	3.106662088556681e-5	1.4221205123236716e-5	0.01547227263350594
0.014372769664946295	1.9087000955410232e-5	1.0642427588788182e-5	0.014472210098773548
0.01266463617578242	1.1558631157113917e-5	8.089445631327277e-6	0.013533622738799824
0.011029963533321504	6.854746095593007e-6	6.043467990547868e-6	0.012616691389007702
0.009511447538695992	4.02648452366111e-6	4.597701094877671e-6	0.01172618217088826
0.008162940680935695	2.356330036256024e-6	3.493255208220623e-6	0.010940478887535562
0.006908235969245031	1.3459742171604548e-6	2.581259780294761e-6	0.010103213905832747
0.005765424924788126	7.609905542075279e-7	1.944483427058989e-6	0.009291703844835776
0.004759485101292192	4.1895657587299446e-7	1.4251048671772614e-6	0.008521164402684982
0.0039102406313624724	2.3042644358887532e-7	1.0756452633259708e-6	0.007833271966740543
