60-180
0.2042
0.0898
0.0805
0.0787
0.0734
0.0687
0.0551
0.0496
0.0442
0.0396
0.0333
0.0282
0.0261
0.0204
0.0189
0.0153
0.0121
0.0128
0.0082
0.0074
0.0066
0.0047
0.0039
0.0033
0.003
0.002
0.002
0.0021
0.0012
0.0012
0.0003
0.0008
0.0008
0.0
0.0003
0.0003
0.0001
0.0002
0.0002
0.0001
0.0002
0.0
0.0001
0.0
0.0
0.0001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
