120-120
0.07287
0.04286
0.04634
0.04796
0.04848
0.04888
0.04926
0.04779
0.04609
0.04419
0.04207
0.04006
0.03768
0.03542
0.0333
0.03094
0.02916
0.02554
0.02383
0.0218
0.0195
0.01812
0.01692
0.01539
0.01306
0.01194
0.01055
0.00981
0.00902
0.00748
0.00666
0.00602
0.00526
0.00476
0.00394
0.0036
0.00316
0.00251
0.00238
0.00213
0.0018
0.00146
0.0014
0.00116
0.00105
0.00094
0.00082
0.00066
0.00056
0.00038
0.0005
0.00035
0.00035
0.00027
0.00028
0.00016
0.00016
0.0001
0.00014
0.00012
6.0e-5
9.0e-5
0.00012
5.0e-5
0.0
