0.4134108772294746	0.06665442912054924	0.013149807369548593	0.19069012849272782	0.02724063884788749	0.00011418396600299247
0.13551207012622252	0.04498486768781982	0.013375015322919343	0.08651762671334377	0.024737994161139414	0.0002256940552927946
0.10664328869370084	0.05041096791895119	0.01792201747458639	0.08319410380277298	0.0311443492660372	0.00043178612670939106
0.0845376101826171	0.054714040202898336	0.022988273987728798	0.0790840238864546	0.03737015829670253	0.0008041520745995343
0.06555424589717558	0.05646246539436448	0.026963410331717966	0.07314733441304401	0.041721457502794226	0.0012515006867423663
0.05075241290376606	0.05684368145147561	0.030402199665028825	0.06692652627935503	0.044863551262354945	0.0018449491029687913
0.03857621209786351	0.057459591723997346	0.034235654514808915	0.06107409769418991	0.0482341194014932	0.0026297264045247438
0.02874100856356353	0.05556201550264042	0.03642567499050065	0.0540248121858088	0.0491833508057092	0.003490101161843486
0.021551141397758482	0.054223431627374884	0.03851631545863115	0.048400415662514226	0.05019556915268204	0.004405224045894044
0.01591752510100413	0.0516698201153791	0.03972048740365581	0.04249293417126477	0.049876689529345715	0.005446470938481754
0.011527193389936059	0.04901244579271874	0.040823287037949255	0.036902567986043064	0.04932614266076051	0.006645131123173281
0.008286427498208472	0.04594853445386753	0.041206506178246394	0.03178304054048107	0.04803218895968604	0.007842736637206721
0.005955580803239938	0.04259509002479941	0.04097361389414102	0.027218119420648133	0.046084554188226365	0.009107002651618937
0.004236833443348027	0.039771769777133835	0.04112326368634623	0.02329233722392779	0.04459116384509368	0.010552171627668984
0.0029231437719048976	0.03641065606760493	0.0404224098561297	0.01944972074961361	0.04233154648156256	0.011759357644957542
0.0020501492969624323	0.03309555173687367	0.03921958696473142	0.016309145307678848	0.03969899738781169	0.012976387058125198
0.0013695277364371202	0.030082029590389896	0.038475768034635656	0.01334141093936878	0.03755364405005077	0.01413160769480396
0.0008866405432003343	0.026750552696441544	0.03717742139430612	0.010600213673501144	0.03491417897720993	0.015016479519249924
0.0005610847416859166	0.02353249419309647	0.03602322763495436	0.008248714204120171	0.032347582894118224	0.015962054230038346
0.0003605409966949071	0.02037360996999817	0.034257714541054154	0.006412303060202125	0.029373668659314844	0.01681064933063789
0.00023412324663336736	0.017646036575342104	0.03256037642951166	0.005012296842201772	0.026633213916520723	0.017673903341555247
0.00015036316824560143	0.015068914011412572	0.030610077856081483	0.003866271432039053	0.023824904944463727	0.01839091426765516
9.536850804758939e-5	0.01269651560726713	0.028605976567058995	0.0029398806078216595	0.02107575125317029	0.019138455018169777
6.047637925703678e-5	0.01063077635063837	0.02659883259245567	0.0022285125154551154	0.018512662250979924	0.01981117554366351
3.90416634539804e-5	0.008878449478734484	0.02451604233402316	0.0017052144815965194	0.01612412345746387	0.020484652920633725
2.381307759357876e-5	0.007195133349862253	0.022431161363079613	0.001244227802728888	0.013789584611558551	0.021006651023402687
1.5387106508763554e-5	0.005943711871987171	0.020434290738788524	0.000948472279473768	0.011840168131118548	0.021432440891848516
9.988094146695536e-6	0.004892955363676697	0.018509868813231866	0.0007239819162187191	0.010102239752693183	0.021881383199849155
6.408246119022911e-6	0.003981240385899345	0.016609049180194575	0.0005461570184107164	0.008519492294621286	0.022213266019545933
4.088540930572252e-6	0.003251040268769847	0.014982850623903777	0.00041149928944266684	0.007222250343603168	0.022347573022637426
2.6384995103549754e-6	0.002643032252802866	0.013398244341054017	0.0003115180757939613	0.006067418777279618	0.022567412348116916
1.6988365794543237e-6	0.002127727067155115	0.011832560094239886	0.000234607843931953	0.005032494987343543	0.022659710784099424
1.0938731442451186e-6	0.0017087280772176312	0.010413947488582369	0.00017656394560304443	0.004156765125417785	0.022745320449706282
7.095229524108265e-7	0.0013873869037209388	0.009237176972020138	0.00013418648491265946	0.00346769275260809	0.022712810007406596
4.467627520705253e-7	0.0010945776145484779	0.008037785378112706	9.890415084713893e-5	0.0028196046483585984	0.022615835575570238
2.994764297383584e-7	0.0008966698690665546	0.00706538609306097	7.704825521310568e-5	0.0023459696191666015	0.022424707151282867
1.8789214865749517e-7	0.00070004298189312	0.006064202466025621	5.644244755373243e-5	0.0018808768314948498	0.022215997644656222
1.2427162700980214e-7	0.0005661892820547706	0.0052774487302774155	4.3390140546693854e-5	0.001544564189436531	0.021984131844058164
8.201627090465485e-8	0.0004571681747955526	0.004574898180030491	3.33021844402527e-5	0.0012651131916812583	0.021605018968745525
5.187791530924445e-8	0.0003572818382414468	0.003896982644507694	2.4552689125881276e-5	0.0010094133017223349	0.021229558974421307
3.3590039762617876e-8	0.00028479117736435135	0.003352399574596087	1.8531898601048998e-5	0.0008176325603468898	0.020739509821754005
2.1589164688411752e-8	0.00022491798269102354	0.002862606608644863	1.386884340778782e-5	0.0006561911022202076	0.020249855841165818
1.4162125086222308e-8	0.00017856879786766125	0.002429044611710312	1.05372433538404e-5	0.0005256452280732747	0.019701791859462307
9.009277125455058e-9	0.00013970989172053274	0.0020563558231862767	7.808801882502047e-6	0.00041765732239240015	0.019145372324897974
5.8569388763004e-9	0.00011045083454349461	0.0017421052031555255	5.891877014138864e-6	0.0003334033085782266	0.018585323535063408
3.787471973514565e-9	8.757725591416767e-5	0.0014840880751713435	4.437764304468473e-6	0.00026750064955636567	0.017987425464835404
2.34953812985611e-9	6.653871770511198e-5	0.001225309105460623	3.1992963675477775e-6	0.00020634269300840553	0.01732083773748708
1.517040883423104e-9	5.226478801465652e-5	0.0010327203776455485	2.3984571543048385e-6	0.0001635088620141861	0.016749725512177672
9.711161736025556e-10	4.0550972678122464e-5	0.0008594414695010952	1.7797350685715645e-6	0.0001278507612547141	0.016091196352552063
6.233965180058236e-10	3.159165128260583e-5	0.0007177110268106869	1.3254245807114076e-6	0.00010033577885099607	0.015460845471736713
3.8776607354272504e-10	2.3922523155466026e-5	0.0005887945261668099	9.56457744097376e-7	7.681752844060111e-5	0.014865985567819234
2.527662442452952e-10	1.8737719313440274e-5	0.0004899803312048403	7.211370078334586e-7	6.025735374862381e-5	0.014206762030899614
1.5705064046089749e-10	1.4095790150365642e-5	0.00039754510754530596	5.189565000850326e-7	4.567225754429427e-5	0.013528758872389279
9.993455121113748e-11	1.0801490590862609e-5	0.0003257166303562974	3.820958665106187e-7	3.509920888946778e-5	0.012882794959990139
6.24228381828799e-11	8.133187979299222e-6	0.0002638346398478153	2.760834768356176e-7	2.6549490083327327e-5	0.012289999703250273
4.005302408675338e-11	6.255515910675803e-6	0.00021590642340439136	2.047421251975876e-7	2.0407070471767303e-5	0.011663828428286976
2.555116072029488e-11	4.811020735169265e-6	0.00017764779972216465	1.512536351123927e-7	1.57270582440757e-5	0.011142947316394036
1.5866938462221527e-11	3.5883003718543367e-6	0.00014244394033718422	1.085130850747645e-7	1.176172816032317e-5	0.010573648722542196
1.010077276890317e-11	2.74078755536121e-6	0.00011590238885672861	7.988969484154772e-8	8.974610878600943e-6	0.009968564516663161
6.287483270477494e-12	2.0295284534926907e-6	9.183821909459453e-5	5.724700057360502e-8	6.634833345893672e-6	0.009437753683659487
4.044847715296005e-12	1.5590080303260172e-6	7.487323801543786e-5	4.2529032608182494e-8	5.0752912815349415e-6	0.00893874953378802
