0.39124	0.382	0.08358	0.00014
0.00102	0.00192	0.04906	0.0002
0.00094	0.00206	0.05596	0.00042
0.00092	0.0024	0.05642	0.00048
0.00088	0.00206	0.05768	0.00064
0.00108	0.00234	0.05646	0.00104
0.00098	0.00224	0.05294	0.00188
0.00088	0.00172	0.05242	0.00212
0.00084	0.0024	0.0513	0.00246
0.00086	0.00264	0.0505	0.0031
0.0011	0.00362	0.04426	0.00454
0.00114	0.00452	0.04038	0.00436
0.00092	0.00542	0.03868	0.00572
0.00088	0.00758	0.03576	0.0061
0.00078	0.01064	0.03274	0.00806
0.00088	0.01302	0.02976	0.00896
0.00078	0.01706	0.02546	0.01
0.00098	0.02238	0.02352	0.01244
0.00084	0.02546	0.02156	0.01276
0.00092	0.03032	0.01896	0.01332
0.00112	0.03526	0.017	0.01506
0.00092	0.03794	0.01458	0.01642
0.00092	0.04012	0.01314	0.01768
0.0012	0.04118	0.01108	0.01868
0.00152	0.0406	0.0095	0.0196
0.0022	0.04038	0.00754	0.02104
0.00264	0.03778	0.00768	0.02142
0.003	0.03408	0.00628	0.02286
0.00324	0.03004	0.00544	0.02484
0.00432	0.02624	0.00416	0.02442
0.0059	0.02234	0.00416	0.02348
0.00712	0.018	0.0036	0.02518
0.0091	0.01446	0.003	0.02454
0.01102	0.01172	0.00252	0.02424
0.01326	0.00786	0.00224	0.02818
0.0146	0.00624	0.00188	0.02632
0.01798	0.00446	0.0015	0.02716
0.0206	0.00286	0.00116	0.02574
0.0225	0.00222	0.00082	0.02584
0.02428	0.00148	0.0006	0.0246
0.02584	0.0011	0.00086	0.02602
0.0299	0.00082	0.00076	0.02512
0.0292	0.00032	0.00066	0.02302
0.03062	0.00032	0.00034	0.02218
0.02962	0.00012	0.00032	0.02178
0.0299	0.0001	0.00022	0.02124
0.02926	6.0e-5	0.00026	0.0201
0.02726	6.0e-5	0.00024	0.01972
0.02574	2.0e-5	0.00014	0.01842
0.02288	2.0e-5	0.00014	0.0175
0.02308	0.0	0.00012	0.017
0.02064	0.0	0.00018	0.01554
0.01728	0.0	4.0e-5	0.01524
0.0149	0.0	0.0001	0.01398
0.0131	0.0	6.0e-5	0.013
0.0109	0.0	6.0e-5	0.01254
0.00918	0.0	2.0e-5	0.01178
0.0078	0.0	4.0e-5	0.01192
0.00634	0.0	4.0e-5	0.00966
0.00476	0.0	0.0	0.00964
0.00402	0.0	2.0e-5	0.0086
0.00292	0.0	2.0e-5	0.00852
0.00246	0.0	0.0	0.00772
0.0017	0.0	2.0e-5	0.00676
0.0012	0.0	2.0e-5	0.00716
0.00092	0.0	0.0	0.00592
0.00072	0.0	0.0	0.00562
0.00056	0.0	2.0e-5	0.00518
0.00028	0.0	0.0	0.00476
0.00022	0.0	2.0e-5	0.00382
0.00022	0.0	0.0	0.0038
0.0001	0.0	0.0	0.00344
4.0e-5	0.0	0.0	0.00288
6.0e-5	0.0	0.0	0.00292
2.0e-5	0.0	0.0	0.00266
6.0e-5	0.0	0.0	0.00224
0.0	0.0	0.0	0.00204
0.0	0.0	0.0	0.0015
0.0	0.0	0.0	0.0015
0.0	0.0	0.0	0.0011
0.0	0.0	0.0	0.0012
0.0	0.0	0.0	0.00074
0.0	0.0	0.0	0.00108
0.0	0.0	0.0	0.00082
0.0	0.0	0.0	0.00086
0.0	0.0	0.0	0.00058
0.0	0.0	0.0	0.00074
0.0	0.0	0.0	0.00044
0.0	0.0	0.0	0.00052
0.0	0.0	0.0	0.0004
0.0	0.0	0.0	0.0004
0.0	0.0	0.0	0.00036
0.0	0.0	0.0	0.0003
0.0	0.0	0.0	0.00026
0.0	0.0	0.0	0.0003
0.0	0.0	0.0	0.00024
0.0	0.0	0.0	8.0e-5
0.0	0.0	0.0	0.00018
0.0	0.0	0.0	6.0e-5
0.0	0.0	0.0	0.00012
0.0	0.0	0.0	6.0e-5
0.0	0.0	0.0	0.00014
0.0	0.0	0.0	0.00018
0.0	0.0	0.0	4.0e-5
0.0	0.0	0.0	2.0e-5
0.0	0.0	0.0	8.0e-5
0.0	0.0	0.0	4.0e-5
0.0	0.0	0.0	2.0e-5
0.0	0.0	0.0	2.0e-5
0.0	0.0	0.0	6.0e-5
0.0	0.0	0.0	4.0e-5
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.0e-5
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
