x1
0.03633
0.02261
0.02934
0.03606
0.04303
0.05079
0.05335
0.05423
0.05544
0.05677
0.05627
0.05347
0.05187
0.0474
0.04506
0.04112
0.03739
0.03334
0.03012
0.02626
0.02289
0.01939
0.01618
0.01481
0.01196
0.01043
0.00843
0.00688
0.00543
0.00477
0.00387
0.00311
0.00253
0.00204
0.00143
0.00143
0.00093
0.00072
0.00059
0.00046
0.00033
0.0003
0.00023
0.00014
0.00012
0.0001
3.0e-5
1.0e-5
9.0e-5
2.0e-5
3.0e-5
2.0e-5
2.0e-5
2.0e-5
1.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
