1.0-sqrt(6.0)
0.174
0.0666
0.0658
0.0544
0.0608
0.0472
0.047
0.0414
0.036
0.0362
0.0316
0.0256
0.0258
0.021
0.0208
0.0202
0.0198
0.0168
0.0128
0.0142
0.0122
0.0092
0.009
0.0086
0.0098
0.009
0.0068
0.011
0.0064
0.0074
0.0062
0.0074
0.0082
0.0046
0.005
0.0024
0.0026
0.004
0.0026
0.003
0.002
0.0026
0.0022
0.0022
0.0022
0.0016
0.0016
0.0016
0.0008
0.001
0.0012
0.001
0.0006
0.0002
0.0008
0.0004
0.0006
0.0004
0.0006
0.0002
0.0002
0.0006
0.0008
0.0002
0.0
