2.0-sqrt(4.0)
0.0858
0.038
0.0416
0.0426
0.035
0.0374
0.0396
0.0384
0.034
0.0316
0.032
0.0316
0.0316
0.025
0.0224
0.0246
0.024
0.0224
0.0166
0.0164
0.0198
0.0182
0.0136
0.0188
0.0176
0.014
0.0148
0.0096
0.0124
0.0088
0.0086
0.0108
0.0096
0.008
0.0082
0.0074
0.008
0.0074
0.006
0.007
0.008
0.003
0.0052
0.0042
0.003
0.0066
0.0042
0.0044
0.0044
0.0038
0.0034
0.0036
0.0018
0.002
0.0026
0.0024
0.0026
0.002
0.0032
0.0024
0.002
0.0028
0.0022
0.0004
0.0014
