2.0-sqrt(4.0)
0.0812
0.0412
0.0398
0.041
0.0404
0.0422
0.0374
0.036
0.0354
0.0302
0.0284
0.0312
0.031
0.022
0.0252
0.0232
0.0266
0.0176
0.017
0.0182
0.0208
0.0204
0.0142
0.0148
0.0124
0.0126
0.0088
0.0096
0.0118
0.0114
0.0102
0.0108
0.0128
0.0088
0.0096
0.0074
0.008
0.008
0.0074
0.0072
0.0062
0.0088
0.0054
0.0042
0.0034
0.0044
0.0048
0.0048
0.0042
0.0044
0.0034
0.0034
0.0036
0.0038
0.003
0.0032
0.0018
0.0022
0.002
0.0026
0.0028
0.0018
0.0018
0.002
0.0014
