2.0-sqrt(4.0)
0.0832
0.0402
0.0414
0.043
0.0344
0.0412
0.035
0.0404
0.0342
0.0314
0.034
0.0258
0.029
0.026
0.0236
0.0204
0.0248
0.0186
0.0194
0.021
0.0178
0.0158
0.0138
0.0178
0.0154
0.0148
0.014
0.0126
0.0112
0.0106
0.0104
0.008
0.0106
0.0094
0.0082
0.009
0.0076
0.0072
0.0058
0.0078
0.0072
0.0062
0.005
0.0046
0.0044
0.005
0.006
0.0036
0.004
0.004
0.0048
0.005
0.0024
0.0022
0.0014
0.0024
0.0032
0.002
0.0018
0.004
0.002
0.002
0.0016
0.0012
0.0024
