2.0-sqrt(4.0)
0.0814
0.041
0.0416
0.04
0.0426
0.0402
0.0358
0.0368
0.037
0.0368
0.03
0.0294
0.0242
0.0266
0.026
0.0202
0.0228
0.0222
0.0174
0.017
0.0194
0.0182
0.0124
0.0152
0.0146
0.013
0.0132
0.0146
0.0114
0.0102
0.01
0.0098
0.012
0.0082
0.0088
0.008
0.0076
0.0084
0.0056
0.0066
0.0092
0.0068
0.006
0.0054
0.0042
0.0026
0.0036
0.0042
0.0038
0.0046
0.0044
0.003
0.0024
0.0026
0.0022
0.0016
0.003
0.003
0.002
0.0026
0.0022
0.002
0.0024
0.0016
0.0012
