2.0-sqrt(4.0)
0.0954
0.0402
0.0436
0.0382
0.04
0.043
0.0402
0.0384
0.0346
0.0322
0.031
0.0294
0.0264
0.0276
0.0254
0.021
0.0212
0.0198
0.0148
0.0164
0.0176
0.0156
0.0134
0.0132
0.0118
0.0132
0.0134
0.012
0.0122
0.012
0.0118
0.0108
0.0086
0.0076
0.009
0.0078
0.0104
0.0068
0.0094
0.007
0.0038
0.0054
0.0074
0.0044
0.0048
0.004
0.0038
0.006
0.0032
0.0038
0.0034
0.0038
0.002
0.002
0.0026
0.0032
0.0036
0.002
0.002
0.0028
0.0018
0.0016
0.0012
0.0016
0.0018
