1.0-sqrt(6.0)
0.1092
0.0506
0.0428
0.047
0.0414
0.0414
0.0396
0.0432
0.0386
0.0314
0.0314
0.0324
0.0294
0.0258
0.0196
0.0222
0.0196
0.0214
0.0158
0.014
0.0166
0.0172
0.0148
0.0126
0.0106
0.0108
0.0102
0.0108
0.009
0.0098
0.0096
0.0082
0.0098
0.01
0.0078
0.0052
0.0064
0.007
0.0052
0.004
0.0054
0.0064
0.0042
0.0046
0.0034
0.0022
0.0036
0.0038
0.0028
0.0026
0.004
0.0034
0.0022
0.0026
0.0024
0.0034
0.0026
0.0016
0.0012
0.0014
0.0024
0.0016
0.0018
0.0004
0.0008
