2.0-sqrt(4.0)
0.1254
0.0476
0.046
0.0444
0.0362
0.0432
0.0352
0.0374
0.0352
0.0296
0.0274
0.0298
0.025
0.0282
0.0268
0.0188
0.0182
0.0216
0.0196
0.0168
0.0144
0.0192
0.0146
0.0134
0.0122
0.0152
0.0104
0.0098
0.0084
0.0116
0.0096
0.008
0.0082
0.0082
0.0072
0.006
0.007
0.0056
0.005
0.0052
0.0062
0.0052
0.0056
0.0052
0.0042
0.003
0.0042
0.0034
0.0036
0.0026
0.0034
0.0026
0.004
0.0026
0.0022
0.0016
0.003
0.0016
0.0012
0.001
0.0018
0.0018
0.0012
0.0018
0.0008
