2.0-sqrt(4.0)
0.1216
0.0446
0.0484
0.039
0.0414
0.0444
0.0372
0.0386
0.0342
0.0286
0.0288
0.0286
0.0296
0.0248
0.0238
0.023
0.023
0.0174
0.0172
0.0178
0.017
0.0146
0.0106
0.0148
0.0144
0.0128
0.0114
0.0094
0.0096
0.0102
0.0084
0.0076
0.0078
0.0078
0.0078
0.0076
0.0078
0.0052
0.0082
0.0068
0.006
0.0042
0.0042
0.0042
0.005
0.0048
0.0036
0.0038
0.0032
0.0034
0.0024
0.003
0.0036
0.002
0.0022
0.0016
0.0018
0.0028
0.0018
0.001
0.002
0.0012
0.0018
0.0016
0.0018
