2.0-sqrt(4.0)
0.1198
0.05
0.0446
0.044
0.045
0.0408
0.0398
0.0396
0.0346
0.0294
0.0288
0.027
0.028
0.028
0.0232
0.0248
0.0198
0.022
0.0214
0.0162
0.0166
0.0164
0.0144
0.014
0.013
0.0122
0.01
0.0116
0.0084
0.0088
0.0102
0.0082
0.0076
0.0078
0.007
0.006
0.0054
0.0052
0.0054
0.006
0.0038
0.0032
0.0046
0.0048
0.0032
0.0028
0.0034
0.0032
0.0026
0.0024
0.0036
0.0036
0.0024
0.0024
0.0016
0.0016
0.0032
0.0024
0.0012
0.0018
0.0018
0.001
0.0012
0.001
0.0012
