90-150
0.08658
0.06073
0.06555
0.06546
0.06668
0.06458
0.06082
0.05762
0.05361
0.04917
0.04539
0.04154
0.03681
0.03266
0.02968
0.02573
0.02261
0.01952
0.01775
0.01479
0.01282
0.01085
0.00898
0.00833
0.00656
0.00551
0.00467
0.00436
0.00356
0.00304
0.0024
0.00211
0.0017
0.00137
0.00119
0.00106
0.00061
0.00073
0.00048
0.00045
0.0004
0.00029
0.00017
0.00022
0.00013
0.00013
0.00015
1.0e-5
9.0e-5
5.0e-5
4.0e-5
1.0e-5
6.0e-5
3.0e-5
8.0e-5
2.0e-5
4.0e-5
1.0e-5
0.0
1.0e-5
0.0
0.0
0.0
0.0
0.0
