0.2943771510690203	0.32229567098573625	0.22813012738549038	0.3222420512135833	0.14745339653159079	0.16179142898826726	0.38598156563357705	0.1082590937636068	0.17952564416566733	0.10259597768690144	0.3372053808003863	0.2930529139414924	0.27530134962092795	0.3271240281348857	0.2249070755528504	0.11962104882239893	0.1600533101655525	0.2173848785388396	0.15178710459621936	0.2819825494190592	0.11424044237966763	0.2923246697273893	0.1419593939680944	0.11340601094686281	0.11943901556430997	0.00350385670857709	2.0274242287704523e-5	0.0017751350841019487	5.707363510623281e-5	0.0005134954131699127	0.01603510180787057	0.03348983795397893	0.00010342420025429919	0.03624485767345012	0.012528690907630067	1.697915403477274e-5	0.017463713898192373	0.008178505298270373	5.1862338515285335e-5	0.00027349846476723566	0.03247245473460074	0.0035615693606631423	0.03025408825114647	0.002518486655551362	0.04742475858857549	0.00019781012219970826	0.0026389741669218124	0.0018353794226134948	0.011956910951831105	0.00010949117590803553
0.08084550354427869	0.1199706575256217	0.10007899920467936	0.09664897420174037	0.07049913707316831	0.0940816885095778	0.1545405706144883	0.04926070123160048	0.11913050776664463	0.04683912098759277	0.13460967207325117	0.14333639332683235	0.10137823559462564	0.09616914984173616	0.1282003105898611	0.05526570861270029	0.06512539756905103	0.07839900748587686	0.10683539159017344	0.08362049226687296	0.06755734449422639	0.09820834937794347	0.09353137963546007	0.06771975944914488	0.05524661940330533	0.0026296097888343973	2.2608255612232214e-5	0.0016674446969682434	6.045007084059597e-5	0.00041786100769085555	0.00789327099731874	0.019813841121198005	0.00012462709492071922	0.015534249296223325	0.006337018430626016	1.8252242537194888e-5	0.011303637969740286	0.006131971097206533	5.5942046335915364e-5	0.00024105894670402243	0.01502573599590853	0.00299870806506119	0.013116611314737226	0.002047796949678489	0.02386714553312739	0.00023101905993369766	0.0024429451917915516	0.0014961952124844355	0.008905618088091597	0.000139473606151127
0.07424740568384809	0.10363565401919522	0.09324078492989642	0.08609013145718647	0.0705903635927048	0.09260790576521283	0.12133600120870361	0.051026792264770485	0.1141448502204743	0.0487604407731983	0.11291210837720746	0.12242254611601741	0.0918398652901299	0.08553164815684532	0.11710268936884664	0.05671116040418008	0.0645908023328402	0.07465923278421908	0.1060717620304976	0.07694566663313207	0.07013566863112722	0.08852314638063154	0.09412985888495634	0.07039046194497031	0.05670199746564295	0.003348855641747536	3.404826459095093e-5	0.0022662102541873346	8.882177549394038e-5	0.0005583187421122123	0.00905135282710137	0.02262458688076975	0.00018972013596808365	0.017102576966027298	0.007338716502279309	2.7201264132184684e-5	0.013425054181319956	0.007650345395087632	8.27380146230969e-5	0.00033103798020200936	0.016726857609190883	0.003913552874151452	0.014546444989175006	0.0026709039275547297	0.026341728836569284	0.00034552243703207005	0.0032818741873630337	0.0019637574439968094	0.010969264859998733	0.0002161652792368916
0.06756317213875533	0.0878466049731556	0.0849506270258773	0.07579619137598323	0.06909183434522154	0.08805253574852205	0.0927837392634485	0.051852044258601716	0.1043059940142563	0.049800452034732684	0.09255778579495379	0.10117271555653887	0.08181159876836804	0.07522023652183096	0.10289707283121398	0.05703175731781347	0.062987517644643	0.07007195358419438	0.10022817052587629	0.07005333921172473	0.07051415896385729	0.07866806975926652	0.09080771951445091	0.07081897137206633	0.057030804636294244	0.00412721799745683	4.873912122482825e-5	0.002944531018929887	0.00012436539378697653	0.0007205794928059747	0.010197403574829764	0.025172374890820054	0.0002724376147305564	0.018553372787554766	0.008345092527052414	3.863327160448583e-5	0.01549609924895354	0.009222916540356344	0.00011647430238585549	0.00043747408020815737	0.018311943726405752	0.00491034644600509	0.01589556798336002	0.0033582889581535275	0.02848797811723607	0.0004881918413528866	0.00421567862006916	0.002485549513527138	0.01304692725408451	0.00031457788803064025
0.060990118598594864	0.07330831307071349	0.07600178106823022	0.06606985167888103	0.06638522578436018	0.08148467853745549	0.06946414539915863	0.051863268342439234	0.09195934513169596	0.050067207274572915	0.07446823963536488	0.08147655435645426	0.07186344458228906	0.06551601151682296	0.08774593514229193	0.056410950223501094	0.0605646901811895	0.06496493079094522	0.09124257074535812	0.06319514808745749	0.0691264011618576	0.06907640436470577	0.08481051931523993	0.06944643103429332	0.05641652732741211	0.0049575825007037375	6.718221091113076e-5	0.0036978755268962187	0.00016795916841878914	0.0009053008672925781	0.011321294417734346	0.027429800088600076	0.000374823904175907	0.0198787000504722	0.009347368018968802	5.2928664749067165e-5	0.01748539428868877	0.010825156554045708	0.00015803107677859373	0.0005613251030281449	0.019770116504197396	0.005977439592215802	0.017155424351219785	0.004104573835565922	0.030299494888898243	0.0006614883562188712	0.005234412584364385	0.003058837397789044	0.015101172372616696	0.00043729568127612984
0.05466929697229239	0.06037377814898873	0.06696915933901373	0.05709345981153429	0.06280666499305418	0.0737690419101516	0.05110413752631307	0.05118597054314892	0.07880285361125856	0.049669823313432136	0.05898791086306439	0.06424849172908838	0.06237600485221864	0.05658538790112339	0.07304405113661468	0.055023735705303736	0.05754086253769714	0.05959901014162825	0.08065213019275966	0.05655237626735972	0.06638439842607695	0.06003169388457395	0.07718447965165116	0.06669299659141265	0.05503427432413597	0.005832186140784638	8.990179043845034e-5	0.00452031737966817	0.00022048083665613763	0.0011129364073741049	0.012413775054858443	0.029379024459151217	0.0004988210885239858	0.021072957139498704	0.010337272265452465	7.048715944500604e-5	0.01936583847620279	0.012433133185301495	0.00020829169790622862	0.0007034216749723964	0.021093098395873186	0.007102130140331271	0.018319095611233942	0.004903493203768633	0.03177744344199822	0.0008675710981184528	0.006326501820446563	0.003680151091118941	0.017097794210832944	0.0005867470022321715
0.04869664712649871	0.04916016688033402	0.058249377577394276	0.048960663855693344	0.058643587316219284	0.06557261837927966	0.03704540917166542	0.04994049541441022	0.06597333704697303	0.048714765669569705	0.046109961893944035	0.049780259325343204	0.053584882143862325	0.04851061035296677	0.05960333762282016	0.0530322382493546	0.054103667351639725	0.05417660933399116	0.06959355935488098	0.050249747684467064	0.06266122957919108	0.05170386393630058	0.06875930245693589	0.0629395688707237	0.05304632992577629	0.006742782125566733	0.00011744063154456174	0.005404706191952019	0.0002827962917166692	0.0013437312655903675	0.013466515527364024	0.03101093595101284	0.000646229794274422	0.02213268255309874	0.011307103864309487	9.172503055195052e-5	0.021114715827783116	0.01402404191388541	0.00026813160486642676	0.0008644560570341866	0.022275096030542705	0.00827100196655994	0.019381260176255702	0.005748045503284076	0.032929328917378375	0.0011082460439050476	0.007479094849065463	0.0043453645424065945	0.01900632276983606	0.0007651487752726378
0.04313251751247334	0.03963476268416064	0.05009827090852316	0.04170157478746809	0.05413512901032905	0.05738519478504972	0.026514939925088948	0.04823931380124996	0.05416057472764625	0.04730312440047079	0.03563203141413884	0.03799597204791896	0.045617770389802824	0.04131391374366475	0.04781953104288421	0.050582986446718485	0.05041089753006828	0.04885023868434808	0.05884825759790158	0.04436730405757915	0.05828168776507846	0.04417887310433005	0.060157860071204265	0.05851787979346677	0.050599407638620114	0.007680800865266496	0.00015035524126899585	0.006342853608430749	0.0003557482112726891	0.0015977199624184692	0.01447213053809209	0.03232414703298428	0.0008186723858571656	0.02305635222595671	0.01224977853932944	0.00011707203871289263	0.02271367731505906	0.015576628932246574	0.0003384070590698986	0.0010449724839799997	0.023312638070903068	0.00947024526485698	0.02033812233197524	0.006630647480905751	0.03376783485731212	0.0013849218075590033	0.008678416878813282	0.005049781051072718	0.020800359721552142	0.000974455105556243
0.03800967482821365	0.03167665638290931	0.04266405142303685	0.03530239890785001	0.049474862477397984	0.04954628915331368	0.018768285646041855	0.04618525643770986	0.04372161857134085	0.045528726783469975	0.027259102083276858	0.028626541361878033	0.03852455879071322	0.034976308098707824	0.037809080608396835	0.04780552145163726	0.04659248789130348	0.04373062738351503	0.048906602726555844	0.03895044981120077	0.05351880659517859	0.03748249941344075	0.05182063405084056	0.05370674402652864	0.04782324179469436	0.008637504091650752	0.00018921072218808612	0.007325729855128529	0.00044014484291289677	0.0018747262221805914	0.015424187986745448	0.03332391585707535	0.0010175592548277374	0.023844173839146	0.013158864035484143	0.000146968076956152	0.024148619008297137	0.017071515074573662	0.0004199439184746464	0.00124535916526231	0.024204382117426093	0.010685952510402576	0.02118731903732575	0.007543288530500435	0.03430974042635291	0.0016985736505540233	0.009910116374248846	0.005788222754939117	0.022457757939115263	0.0012163111068034637
0.033339950175830614	0.025119543596091528	0.03601538238659638	0.029720466788157242	0.04481495898211764	0.04227364328655023	0.013155155110876336	0.04387051135011298	0.03478131259315956	0.04347694091645201	0.020668080340522192	0.021322327904822684	0.03230114453551113	0.029451912760146394	0.029514284160973743	0.04481202233519496	0.04275304886727128	0.03889419432613535	0.04003543584663608	0.03401831118399678	0.04859451306217151	0.031599014511619464	0.044036508929752124	0.04873263363005265	0.04483020083251289	0.0096041296969619	0.000234575338903031	0.008343665967905057	0.0005367491104151955	0.002174364924764893	0.016317203483539194	0.034021051452589705	0.0012440588276165594	0.024497882116249113	0.014028603016246775	0.00018185957540434178	0.025409476357883324	0.01849143008006081	0.0005135266090145133	0.0014658420936876795	0.02495090266885598	0.011904386670147316	0.021927811320721368	0.008477681627161822	0.03457493077587709	0.0020497165622303166	0.011159595805375427	0.006555122738610561	0.02396066422417914	0.0014920128862384659
