30-210
0.1088
0.057
0.0488
0.0544
0.057
0.0528
0.051
0.0552
0.0468
0.0444
0.0434
0.033
0.0376
0.0326
0.0304
0.0304
0.0246
0.0228
0.0166
0.0168
0.0166
0.0158
0.013
0.0106
0.0104
0.007
0.008
0.0056
0.0068
0.0054
0.0048
0.0042
0.0038
0.004
0.0034
0.002
0.002
0.0014
0.0018
0.0016
0.0006
0.0012
0.001
0.0008
0.0008
0.0008
0.0002
0.0
0.0004
0.0004
0.0002
0.0004
0.0002
0.0004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
