10-12
0.1154
0.0614
0.0662
0.0562
0.0634
0.0574
0.0562
0.0522
0.043
0.0434
0.0384
0.0376
0.031
0.0316
0.0314
0.025
0.0198
0.0196
0.018
0.014
0.015
0.0154
0.0098
0.011
0.0076
0.0068
0.0084
0.0062
0.0044
0.0038
0.0048
0.0034
0.003
0.0022
0.0022
0.0032
0.0006
0.0018
0.0012
0.0014
0.0012
0.0014
0.0008
0.0002
0.0002
0.0002
0.0004
0.0008
0.0002
0.0
0.0002
0.0004
0.0002
0.0004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
