0.64922	0.66088	0.56666	0.66306	0.51516	0.44434	0.67912	0.45344	0.4522	0.39124	0.36062	0.51072	0.38152	0.42926	0.37554	0.52306	0.382	0.47736	0.43454	0.33608	0.08358	0.03224	0.02492	0.12396	0.27818	0.01948	0.18902	0.02338	0.2049	0.02286	0.00234	0.00018	0.00044	0.00252	0.00342	2.0e-5	0.00304	0.00016	0.0098	0.00202	0.00038	0.00102	0.00052	0.01034	0.00288	0.0001	0.00626	0.00036	0.00764	0.00014
0.00078	0.00072	0.00106	0.00068	0.00116	0.0012	0.00118	0.00176	0.00176	0.00102	0.0013	0.0017	0.00068	0.0011	0.0017	0.0015	0.00192	0.001	0.00188	0.00108	0.04906	0.02366	0.01696	0.0623	0.07358	0.02234	0.0602	0.02368	0.07822	0.01776	0.00412	0.00044	0.00176	0.00224	0.00446	8.0e-5	0.00358	0.0002	0.01446	0.00228	0.00096	0.00178	0.00108	0.01382	0.00418	0.0002	0.0084	0.00078	0.01008	0.0002
0.00102	0.0007	0.0008	0.00076	0.00108	0.0012	0.00096	0.00126	0.00148	0.00094	0.00116	0.00162	0.00062	0.00094	0.00122	0.0015	0.00206	0.00076	0.00206	0.00118	0.05596	0.02714	0.0195	0.06324	0.06736	0.02898	0.05896	0.02638	0.07488	0.0213	0.00702	0.00046	0.0025	0.00254	0.00666	0.00012	0.00506	0.00016	0.0191	0.0034	0.00108	0.00382	0.00154	0.01906	0.00694	0.00034	0.01258	0.00118	0.01346	0.00042
0.00082	0.00076	0.00098	0.00084	0.00088	0.00134	0.00088	0.0011	0.0019	0.00092	0.00126	0.00182	0.00076	0.00132	0.00126	0.00166	0.0024	0.00094	0.0015	0.00084	0.05642	0.0316	0.02092	0.06382	0.06198	0.03514	0.05566	0.0331	0.0712	0.02426	0.01046	0.00068	0.00418	0.0035	0.00912	6.0e-5	0.0063	0.00034	0.02632	0.00402	0.0017	0.00536	0.0028	0.0238	0.01044	0.00054	0.01442	0.00176	0.0177	0.00048
0.00078	0.00072	0.00094	0.00088	0.00124	0.00136	0.00066	0.00128	0.00192	0.00088	0.00146	0.00184	0.00058	0.00094	0.00126	0.0015	0.00206	0.0008	0.00186	0.0012	0.05768	0.0351	0.02414	0.06332	0.05726	0.04204	0.05308	0.03962	0.06632	0.02724	0.01446	0.00122	0.00676	0.00374	0.01102	0.0003	0.00794	0.00054	0.03132	0.00442	0.00236	0.00782	0.00356	0.02992	0.01228	0.00106	0.01816	0.00216	0.02164	0.00064
0.00096	0.00066	0.00086	0.0009	0.00128	0.0013	0.00078	0.00136	0.00184	0.00108	0.0013	0.002	0.00068	0.00086	0.0015	0.00136	0.00234	0.00104	0.00198	0.00098	0.05646	0.03706	0.02724	0.05914	0.05394	0.04402	0.05322	0.0416	0.0594	0.02958	0.01846	0.0017	0.00924	0.004	0.01298	0.00026	0.00906	0.00052	0.03676	0.00578	0.00266	0.0106	0.00498	0.03254	0.0151	0.0011	0.02084	0.0026	0.02588	0.00104
0.00078	0.0007	0.00096	0.00064	0.00112	0.00126	0.00074	0.0014	0.00178	0.00098	0.00134	0.00154	0.00074	0.00106	0.00124	0.00146	0.00224	0.001	0.00222	0.0012	0.05294	0.03906	0.02886	0.05758	0.04734	0.0489	0.0492	0.04414	0.05686	0.03076	0.02252	0.00206	0.01212	0.00536	0.01586	0.00042	0.01046	0.0007	0.04268	0.007	0.0036	0.01296	0.00594	0.0377	0.0192	0.00152	0.0255	0.0034	0.02934	0.00188
0.00072	0.00086	0.00092	0.00084	0.00086	0.00148	0.00086	0.00134	0.002	0.00088	0.00132	0.00202	0.00052	0.00098	0.00172	0.00142	0.00172	0.00094	0.00192	0.00106	0.05242	0.04032	0.03088	0.0529	0.04246	0.05176	0.04524	0.04372	0.04982	0.03346	0.02616	0.00256	0.01516	0.00682	0.0193	0.00068	0.0121	0.00108	0.047	0.00792	0.00488	0.01658	0.00762	0.03894	0.02166	0.00234	0.02942	0.00322	0.03228	0.00212
0.00078	0.00058	0.00074	0.00064	0.00092	0.00096	0.00072	0.00126	0.0017	0.00084	0.00148	0.0022	0.00084	0.00126	0.0013	0.00158	0.0024	0.0007	0.00188	0.0009	0.0513	0.04072	0.03022	0.0492	0.03972	0.05314	0.04228	0.04694	0.04526	0.03498	0.03048	0.003	0.0175	0.00742	0.02172	0.00066	0.01356	0.00132	0.04806	0.00936	0.00558	0.02006	0.0098	0.04332	0.02442	0.00264	0.03102	0.00542	0.03444	0.00246
0.0009	0.00064	0.00066	0.00086	0.00104	0.00134	0.00088	0.00146	0.00166	0.00086	0.00116	0.00172	0.00066	0.00106	0.00222	0.00152	0.00264	0.00102	0.00212	0.00122	0.0505	0.04206	0.03048	0.04546	0.03512	0.05482	0.0401	0.04888	0.0392	0.03646	0.03344	0.0036	0.022	0.0091	0.02346	0.00086	0.0158	0.00118	0.05038	0.0099	0.00634	0.02214	0.0108	0.04476	0.02856	0.00378	0.03452	0.00596	0.03676	0.0031
0.00072	0.00052	0.00122	0.00048	0.0011	0.00088	0.0008	0.00144	0.00186	0.0011	0.00128	0.0017	0.00078	0.00096	0.00286	0.00152	0.00362	0.00102	0.00216	0.00088	0.04426	0.04178	0.03334	0.04082	0.03054	0.05076	0.03636	0.04704	0.03572	0.03676	0.03696	0.00474	0.02476	0.0101	0.02474	0.00104	0.01774	0.00138	0.05204	0.01112	0.00786	0.02534	0.01272	0.04746	0.03018	0.00394	0.0361	0.0069	0.03844	0.00454
0.00078	0.00064	0.00092	0.00086	0.00116	0.0011	0.00086	0.00156	0.0022	0.00114	0.00132	0.00214	0.0007	0.00082	0.00414	0.00122	0.00452	0.00094	0.00252	0.00102	0.04038	0.0412	0.03412	0.0381	0.02648	0.04956	0.03312	0.04746	0.03106	0.0372	0.03808	0.00486	0.02804	0.00914	0.02746	0.00116	0.0179	0.00208	0.04914	0.01172	0.00878	0.02864	0.0138	0.04756	0.03342	0.0046	0.03616	0.00782	0.03884	0.00436
0.0008	0.0007	0.001	0.00082	0.00102	0.00086	0.0009	0.00152	0.0028	0.00092	0.0013	0.0019	0.0006	0.00088	0.00496	0.00156	0.00542	0.00094	0.00228	0.00098	0.03868	0.03966	0.03404	0.03538	0.02448	0.04864	0.02936	0.04522	0.02674	0.03748	0.0431	0.00718	0.03082	0.01064	0.02986	0.00152	0.02068	0.0025	0.05114	0.01376	0.01038	0.03128	0.01628	0.04686	0.03512	0.0058	0.03868	0.0091	0.0404	0.00572
0.0006	0.00068	0.00106	0.00088	0.00124	0.00136	0.00098	0.00166	0.00322	0.00088	0.00156	0.00188	0.00082	0.00104	0.00694	0.00154	0.00758	0.00082	0.00308	0.00098	0.03576	0.03884	0.03324	0.03304	0.02016	0.04728	0.02728	0.04342	0.0235	0.03584	0.045	0.00696	0.03266	0.0112	0.03214	0.00198	0.02144	0.00322	0.04936	0.0143	0.0119	0.0335	0.01874	0.0443	0.03662	0.00672	0.03944	0.0102	0.04116	0.0061
0.00084	0.00072	0.001	0.00098	0.00108	0.0013	0.00084	0.00126	0.00326	0.00078	0.00152	0.00192	0.00074	0.00086	0.01004	0.0019	0.01064	0.00108	0.00406	0.00132	0.03274	0.03764	0.0319	0.02752	0.0177	0.04416	0.02566	0.04102	0.02086	0.03648	0.04276	0.00798	0.03634	0.0131	0.03344	0.00212	0.02324	0.00262	0.04902	0.01602	0.0124	0.03494	0.02064	0.04446	0.03922	0.00798	0.03904	0.01136	0.0408	0.00806
0.00052	0.00052	0.00102	0.00102	0.0011	0.00144	0.00068	0.00176	0.00494	0.00088	0.00162	0.00202	0.00066	0.00088	0.01326	0.00128	0.01302	0.00114	0.00474	0.00108	0.02976	0.03648	0.03322	0.0242	0.01694	0.04024	0.02362	0.03844	0.01792	0.03576	0.04544	0.009	0.0362	0.0129	0.03352	0.00218	0.0222	0.00376	0.04368	0.01724	0.01412	0.03662	0.02142	0.04524	0.0368	0.00816	0.03904	0.01256	0.0408	0.00896
0.00094	0.00072	0.00098	0.00062	0.00108	0.0014	0.00084	0.00154	0.00622	0.00078	0.00238	0.00352	0.00064	0.00128	0.01724	0.00152	0.01706	0.0009	0.00592	0.00122	0.02546	0.03392	0.03152	0.02192	0.0149	0.03806	0.02134	0.03688	0.01566	0.0345	0.04526	0.01086	0.03982	0.01452	0.03214	0.00324	0.02534	0.00368	0.04216	0.01828	0.01494	0.03932	0.02356	0.0416	0.03802	0.00968	0.03882	0.01416	0.03956	0.01
0.00076	0.00064	0.00082	0.00074	0.00156	0.00122	0.0008	0.0017	0.00776	0.00098	0.00218	0.00382	0.00072	0.0011	0.02226	0.00148	0.02238	0.00096	0.00866	0.00114	0.02352	0.03358	0.03144	0.01834	0.0125	0.03474	0.0178	0.03412	0.01256	0.0333	0.04322	0.01104	0.03852	0.01552	0.03514	0.00348	0.02574	0.00416	0.0386	0.01934	0.0166	0.03972	0.02532	0.03854	0.03842	0.0106	0.03794	0.0152	0.03818	0.01244
0.00092	0.00094	0.00114	0.0008	0.00122	0.00132	0.00076	0.0016	0.00968	0.00084	0.00242	0.00436	0.00094	0.00136	0.02692	0.00186	0.02546	0.0011	0.0114	0.001	0.02156	0.03066	0.03028	0.01648	0.01072	0.03096	0.0169	0.03094	0.01082	0.03232	0.04374	0.012	0.03996	0.0156	0.03292	0.00386	0.02728	0.00472	0.03434	0.01982	0.01744	0.0376	0.02568	0.03626	0.03896	0.01072	0.03812	0.0163	0.03752	0.01276
0.00092	0.00046	0.00074	0.00086	0.00112	0.00126	0.00112	0.0019	0.01376	0.00092	0.00332	0.00614	0.00068	0.00092	0.02948	0.00174	0.03032	0.00076	0.01332	0.001	0.01896	0.02872	0.02926	0.01522	0.00946	0.02844	0.0144	0.02966	0.01024	0.0305	0.04176	0.01334	0.0411	0.01674	0.0352	0.00436	0.02706	0.00492	0.03304	0.02084	0.01808	0.03756	0.02644	0.0328	0.0378	0.01286	0.03724	0.01702	0.03486	0.01332
0.00096	0.00066	0.0008	0.00076	0.00114	0.00158	0.00094	0.00228	0.01602	0.00112	0.00462	0.00742	0.0007	0.00096	0.03608	0.00184	0.03526	0.0009	0.01672	0.00128	0.017	0.02666	0.02856	0.01284	0.00922	0.0259	0.01304	0.02728	0.008	0.02892	0.03882	0.01468	0.03996	0.01742	0.0336	0.00412	0.02758	0.00636	0.02892	0.02018	0.02006	0.03936	0.0286	0.03148	0.03662	0.01414	0.03492	0.01856	0.03334	0.01506
0.00092	0.0007	0.00098	0.00084	0.00138	0.00148	0.00082	0.0028	0.01794	0.00092	0.0061	0.00956	0.00062	0.00124	0.03774	0.00118	0.03794	0.00102	0.0202	0.00104	0.01458	0.02588	0.02708	0.0111	0.00682	0.02134	0.01194	0.0247	0.00708	0.0285	0.03734	0.01512	0.03948	0.01786	0.0329	0.00546	0.0267	0.00584	0.02594	0.02276	0.02114	0.0383	0.0295	0.0291	0.03576	0.0156	0.0331	0.01902	0.03144	0.01642
0.00094	0.0007	0.00114	0.00122	0.00084	0.00196	0.0009	0.00318	0.0227	0.00092	0.00784	0.01072	0.00112	0.00102	0.0413	0.00186	0.04012	0.00108	0.02438	0.00126	0.01314	0.02238	0.02624	0.0098	0.00608	0.01922	0.01038	0.02214	0.00572	0.02566	0.0356	0.01656	0.03736	0.01822	0.03198	0.00532	0.0282	0.00674	0.02398	0.02256	0.0205	0.03676	0.0302	0.0256	0.03506	0.01696	0.03186	0.02062	0.03132	0.01768
0.0008	0.00078	0.00098	0.0014	0.00116	0.00208	0.00092	0.00364	0.0259	0.0012	0.00902	0.01466	0.00084	0.00116	0.04356	0.00196	0.04118	0.00112	0.02712	0.00102	0.01108	0.02214	0.02634	0.0088	0.00568	0.0167	0.00836	0.02042	0.0043	0.02532	0.03328	0.01676	0.03816	0.01782	0.02986	0.00632	0.02744	0.00748	0.02066	0.0229	0.02214	0.03498	0.02966	0.0234	0.03248	0.01704	0.02958	0.0223	0.0283	0.01868
0.0013	0.00078	0.00094	0.00132	0.0013	0.00256	0.0008	0.00552	0.02912	0.00152	0.01188	0.01626	0.00106	0.00132	0.04284	0.0016	0.0406	0.00108	0.02962	0.00092	0.0095	0.01986	0.023	0.00642	0.00446	0.0155	0.00802	0.01762	0.00402	0.02426	0.02992	0.01888	0.03646	0.01926	0.03052	0.00612	0.02768	0.00762	0.01906	0.02378	0.022	0.0336	0.03186	0.0224	0.03196	0.01858	0.02744	0.02218	0.0259	0.0196
0.00136	0.00074	0.00126	0.00154	0.00132	0.00298	0.00146	0.00562	0.03142	0.0022	0.01554	0.01878	0.00076	0.00122	0.04154	0.00188	0.04038	0.00086	0.0307	0.001	0.00754	0.01866	0.02236	0.00596	0.00396	0.01406	0.00644	0.01598	0.00384	0.0223	0.02676	0.02024	0.03504	0.01926	0.02794	0.00768	0.0273	0.00844	0.01628	0.02424	0.0249	0.03394	0.0296	0.01852	0.02886	0.0192	0.02554	0.02208	0.02334	0.02104
0.00158	0.00066	0.00114	0.00212	0.00116	0.00378	0.00142	0.00824	0.03232	0.00264	0.0176	0.02208	0.00118	0.0013	0.04068	0.0016	0.03778	0.00106	0.03542	0.00134	0.00768	0.01694	0.0208	0.00502	0.00336	0.01134	0.00648	0.01438	0.00276	0.02152	0.02596	0.01944	0.03242	0.02096	0.02648	0.00732	0.02646	0.0088	0.01458	0.02288	0.02406	0.03026	0.03192	0.01606	0.02918	0.02142	0.02464	0.02342	0.022	0.02142
0.002	0.00068	0.00134	0.0025	0.00152	0.00434	0.00134	0.00984	0.03212	0.003	0.02318	0.02388	0.0011	0.00126	0.03364	0.00168	0.03408	0.00088	0.03512	0.0013	0.00628	0.01456	0.02034	0.00434	0.00306	0.00968	0.00558	0.01208	0.0023	0.01794	0.0212	0.0208	0.03018	0.0199	0.02678	0.00884	0.0261	0.00928	0.01262	0.023	0.0245	0.0281	0.02998	0.01552	0.02534	0.0217	0.02144	0.02618	0.01976	0.02286
0.00272	0.00068	0.00134	0.0028	0.00144	0.00572	0.00176	0.0111	0.03422	0.00324	0.02522	0.0258	0.00134	0.00178	0.0315	0.00236	0.03004	0.00112	0.03652	0.00132	0.00544	0.01364	0.0187	0.00408	0.00274	0.00824	0.00514	0.01112	0.00216	0.0168	0.0205	0.01996	0.02772	0.01884	0.02468	0.00902	0.02376	0.00968	0.01054	0.02462	0.02614	0.02844	0.02976	0.01392	0.02324	0.02186	0.0195	0.02372	0.01948	0.02484
