x1
0.195746
0.080784
0.07706
0.071768
0.066994
0.061092
0.055032
0.050212
0.045062
0.040126
0.0352
0.03059
0.027182
0.023838
0.020456
0.017864
0.015498
0.01314
0.01142
0.009698
0.00805
0.006706
0.005906
0.004812
0.004106
0.003484
0.002956
0.002566
0.0021
0.001734
0.001476
0.001232
0.001106
0.00082
0.000716
0.000592
0.000546
0.000388
0.000348
0.000326
0.000248
0.000194
0.000158
0.000112
9.2e-5
7.6e-5
5.8e-5
6.4e-5
5.6e-5
4.8e-5
3.4e-5
1.8e-5
2.0e-5
1.2e-5
1.2e-5
1.0e-5
1.2e-5
8.0e-6
8.0e-6
8.0e-6
2.0e-6
6.0e-6
0.0
2.0e-6
