x1
0.134328
0.109806
0.109132
0.104314
0.094072
0.0828
0.071306
0.059828
0.049648
0.040144
0.032244
0.025696
0.020508
0.015934
0.012448
0.009364
0.007052
0.005362
0.004224
0.00308
0.002232
0.001684
0.001358
0.000944
0.000696
0.000514
0.00036
0.000258
0.000174
0.000158
8.8e-5
6.8e-5
5.8e-5
3.2e-5
3.6e-5
1.4e-5
6.0e-6
1.0e-5
6.0e-6
6.0e-6
4.0e-6
0.0
0.0
0.0
0.0
2.0e-6
2.0e-6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
