x1
0.292878
0.081392
0.07312
0.066744
0.060036
0.053558
0.047786
0.042324
0.03742
0.033394
0.029066
0.025154
0.021562
0.019036
0.016694
0.014316
0.012236
0.01092
0.00929
0.007972
0.006898
0.005854
0.004728
0.004326
0.003608
0.003088
0.002564
0.00213
0.001974
0.001568
0.001446
0.001088
0.000944
0.00087
0.000638
0.00053
0.000488
0.000382
0.00036
0.000282
0.000176
0.000178
0.000192
0.00015
0.000108
0.000106
7.2e-5
4.4e-5
4.6e-5
4.4e-5
3.0e-5
3.2e-5
2.6e-5
1.6e-5
2.2e-5
2.0e-5
1.6e-5
6.0e-6
1.4e-5
1.2e-5
1.0e-5
2.0e-6
4.0e-6
0.0
