2.0-sqrt(4.0)
0.51282
0.08504
0.07035
0.058238
0.047518
0.03888
0.032008
0.026534
0.021844
0.017906
0.015032
0.01237
0.010542
0.008496
0.00715
0.005808
0.004912
0.004046
0.003398
0.00284
0.00237
0.00189
0.00153
0.00132
0.001244
0.000992
0.00083
0.000706
0.000564
0.00045
0.000384
0.00036
0.000242
0.000226
0.000212
0.000154
0.000176
9.2e-5
6.4e-5
7.0e-5
7.6e-5
5.8e-5
4.2e-5
3.6e-5
2.6e-5
2.2e-5
2.0e-5
2.0e-5
2.0e-5
1.4e-5
1.4e-5
8.0e-6
6.0e-6
1.0e-5
6.0e-6
6.0e-6
2.0e-6
0.0
0.0
2.0e-6
2.0e-6
0.0
0.0
0.0
0.0
