params1,params2
-0.0348505,0.04511527
-0.0013537311,0.1319681
-0.086054415,-0.054578032
-0.14640044,0.04338459
-0.029549466,0.03200462
-0.020554125,0.14662845
0.050062634,-0.0054319245
0.0037005215,-0.023319501
-0.09714096,-0.025489701
0.18343261,-0.027053256
-0.02764718,-0.10437595
-0.074346945,-0.10832778
-0.08232076,-0.118067555
-0.17179172,0.104153365
0.009124045,-0.06775617
0.064604804,0.028189752
0.016240703,-0.11842532
-0.09502929,-0.14251097
0.02943287,-0.095124334
0.07057678,-0.04236345
-0.06395703,0.024997363
-0.010823259,0.10851757
0.17391266,-0.104055695
-0.11227935,0.056822762
-0.061897404,0.034187317
-0.07551834,-0.13746622
0.05839156,0.095328316
-0.014347067,0.0047078216
0.17334992,0.14379358
0.17039315,-0.16813648
0.06875511,-0.17700127
-0.08501246,-0.09917923
0.012797354,0.114054054
0.1732067,-0.040920224
-0.07137631,0.15076123
-0.041535605,0.033334702
-0.16043288,0.06734313
0.085025005,0.031723987
-0.093031004,0.055650406
0.096486144,-0.05739374
0.06640043,-0.094414845
0.16229473,0.1411116
-0.16193901,-0.007243335
-0.06427599,-0.14051062
0.18619536,0.0649666
-0.070993766,-0.07947215
-0.17147982,0.12217516
0.17829023,0.13053389
0.071682245,0.16621122
0.009544846,0.05286077
-0.1558175,0.008072125
-0.022361914,0.12772167
-0.15322353,0.15247501
0.068955496,-0.081794016
0.0058248444,0.10157235
0.10753878,-0.09367231
-0.060614623,0.037024923
0.13384882,-0.117375456
0.11087226,-0.1470584
-0.021235526,-0.12089071
-0.07230328,0.033120442
-0.05949046,-0.0009960488
-0.14631437,-0.069141395
0.15992695,-0.022465222
0.21897215,0.046590228
-0.0020078244,0.02034551
0.2148928,-0.020542584
0.08754911,0.07560705
-0.08312541,0.005801662
-0.13395587,0.13172525
-0.036004484,-0.10794464
0.045521982,-0.11788074
0.031156637,-0.0584384
0.009072246,0.029797956
0.0027265428,0.03019882
-0.06742409,0.010371195
-0.11720337,-0.05429483
0.13705672,-0.19045681
-0.030915082,-0.09018432
-0.021369569,0.055254485
0.02911019,0.11197283
0.06992833,0.09460442
0.15985516,-0.00014967925
0.03120519,-0.11024832
-0.016743973,0.14501113
0.07087685,-0.097107545
-0.059075244,0.13393745
0.06618472,-0.06945654
-0.06285038,0.015301092
-0.04323191,0.12744522
-0.15202533,-0.10569386
-0.10416051,0.029783309
0.15450135,0.009378687
0.012680807,-0.10210936
-0.055288956,0.07720515
-0.013260712,-0.043911286
-0.044166245,0.1109408
0.1770797,0.069030285
0.09026937,0.08930937
-0.10632159,-0.15990353
-0.01558962,-0.046494626
0.016354866,-0.10167173
0.11142201,0.038064618
0.20210807,-0.11125975
-0.09330789,-0.090115935
0.08005683,0.1617463
0.0094462,0.14366196
-0.04325743,0.046811264
-0.019859916,0.14911118
0.15416384,-0.0191323
-0.094252825,0.057524722
-0.07527626,-0.018279415
-0.10412069,0.10381602
-0.033230774,-0.019608563
-0.06747026,0.014416447
0.024984041,-0.091320924
-0.06786758,-0.17789753
0.1007893,0.16230819
0.034245636,0.15189084
-0.098155566,-0.12953387
0.14018244,0.005248393
-0.007034747,0.10880154
-0.11449328,0.17302522
-0.13287137,0.087803826
0.14883478,-0.1361611
-0.00953932,0.1218352
-0.029652309,0.03490044
0.039530784,-0.001257185
-0.043664962,0.059516974
-0.18004149,0.10347432
0.05930039,-0.1790473
0.15334359,-0.07653502
0.101926714,-0.1374644
-0.08472312,0.0035099508
-0.1373259,0.18192302
0.02638868,0.1592318
-0.07438802,0.13271008
0.17479725,0.07931153
0.011254824,-0.15538867
0.006351742,-0.08449994
0.08028378,-0.058275443
-0.010352109,0.074043654
-0.08128697,-0.16486074
-0.086623885,-0.025385283
0.033896305,0.10776835
0.073548965,-0.04594087
0.029014464,0.07212407
0.076179616,0.13210972
-0.10899787,0.07790169
0.13213043,-0.09022861
-0.040801663,0.10144843
-0.05388525,0.12138928
0.02258181,0.11034752
-0.057273835,-0.057515107
0.052079834,0.0872722
-0.14547704,0.030030034
-0.007194748,0.14798692
-0.16793668,-0.0628793
-0.0026982306,0.1542672
0.011037757,-0.0020941708
0.10374018,-0.13255368
-0.094635725,-0.03426677
-0.06625495,0.11979632
0.12411096,-0.009697834
-0.13279068,-0.08724412
0.032184184,0.1426588
0.13322435,0.016099835
-0.13965571,0.10808665
0.013092355,0.09706934
0.08717708,-0.14667402
0.04318592,0.09436745
0.1589517,0.13754557
0.032820437,-0.061666768
-0.007991259,-0.10455965
-0.1616988,-0.01451908
0.065869056,0.12499675
-5.5859797e-5,0.15685758
-0.17158112,-0.09638308
-0.013521986,0.061974563
0.011933894,0.02029623
-0.064877115,0.038032107
0.0121734645,-0.03329067
0.0958313,-0.1273429
0.03502198,-0.0746985
0.034960136,-0.06396981
0.027588487,-0.08813114
-0.00614303,0.17611806
0.032499835,0.14401625
-0.063615136,0.024614068
-0.02475661,-0.09796696
-0.16508332,-0.0062240064
-0.1980018,-0.0960618
0.16701795,-0.12161208
0.046928536,0.10545618
0.18656412,0.0029104352
-0.13464701,-0.11300661
0.086213276,-0.01682428
-0.0455456,-0.019502684
-0.011063995,0.10158952
-0.11659238,0.10826535
0.09315653,-0.10892272
0.115937375,-0.10445879
0.082586974,-0.04732208
-0.07083069,-0.057993196
0.16583282,0.10960904
-0.042805936,0.17115423
-0.15595992,-0.09280845
0.1163194,-0.09694224
0.060093842,-0.0969361
0.055162556,0.047445513
0.1647608,-0.04977037
0.0031845612,-0.015767869
-0.07623408,-0.010196738
0.003669344,0.10891363
-0.07237597,-0.10058119
-0.04756753,-0.0033105416
-0.0017493814,0.10183125
