0-240
0.18808
0.0755
0.07106
0.06872
0.06582
0.06294
0.05593
0.05154
0.04577
0.04144
0.0376
0.0326
0.0274
0.02555
0.02169
0.01819
0.01739
0.0144
0.01203
0.00956
0.0089
0.00738
0.00659
0.00497
0.00486
0.00411
0.00333
0.00276
0.00227
0.00185
0.00156
0.00143
0.00123
0.00097
0.001
0.00059
0.00067
0.00046
0.0003
0.0003
0.00019
0.00017
0.00013
0.00015
0.00013
0.0001
7.0e-5
7.0e-5
9.0e-5
1.0e-5
1.0e-5
1.0e-5
4.0e-5
1.0e-5
1.0e-5
0.0
1.0e-5
0.0
0.0
2.0e-5
0.0
1.0e-5
0.0
2.0e-5
0.0
