0.01015	0.0233	0.02525	0.00775	0.00485	0.017	0.0088	0.0191	0.0041	0.02305	0.03035	0.01	0.03305	0.01345	0.0293	0.00235	0.0221	0.00325	0.0219	0.0155	0.01465	0.0315	0.0226	0.0239	0.033	0.0103	0.0267	0.0149	0.02775	0.0117
0.0095	0.02065	0.0235	0.0068	0.00385	0.0138	0.00735	0.0182	0.00265	0.02365	0.02925	0.01105	0.032	0.01365	0.0309	0.00255	0.0234	0.00395	0.02015	0.01815	0.01615	0.03245	0.0239	0.023	0.02925	0.01035	0.0285	0.0143	0.0274	0.011
0.00835	0.01855	0.02015	0.0067	0.00405	0.0144	0.00635	0.0162	0.0032	0.0213	0.02935	0.01235	0.0324	0.0163	0.0294	0.0033	0.02215	0.0035	0.01735	0.0202	0.01615	0.0311	0.0248	0.02105	0.0301	0.0122	0.02725	0.0161	0.02225	0.01285
0.0066	0.01655	0.02195	0.00495	0.00325	0.013	0.0059	0.0142	0.0028	0.0212	0.0253	0.01285	0.03375	0.0126	0.0266	0.0027	0.0216	0.00395	0.01695	0.01895	0.01815	0.0309	0.02645	0.02065	0.02825	0.0142	0.02375	0.01625	0.02335	0.01375
0.00585	0.01555	0.02105	0.0052	0.00275	0.0099	0.00565	0.01245	0.0019	0.01875	0.02745	0.01435	0.03525	0.0148	0.02645	0.00415	0.02475	0.00455	0.0146	0.0191	0.01925	0.0294	0.0286	0.01665	0.02725	0.01415	0.0231	0.0163	0.0222	0.0146
0.0054	0.0143	0.01825	0.0035	0.00235	0.0086	0.0048	0.01195	0.00145	0.01685	0.02305	0.01295	0.0295	0.0173	0.0239	0.00415	0.02575	0.00445	0.0113	0.01915	0.0199	0.0295	0.02525	0.0159	0.02305	0.01355	0.02145	0.01745	0.0198	0.0159
0.00405	0.0139	0.01775	0.00315	0.002	0.00805	0.0043	0.0108	0.00125	0.01815	0.0224	0.0154	0.0283	0.01695	0.0237	0.0035	0.024	0.0044	0.0108	0.0193	0.0199	0.0272	0.02555	0.0145	0.02425	0.0152	0.0213	0.0192	0.0189	0.0182
0.0047	0.0141	0.016	0.0022	0.00115	0.00645	0.0039	0.00955	0.0015	0.01585	0.01985	0.01645	0.02635	0.0152	0.02285	0.0058	0.02255	0.0061	0.0091	0.02055	0.01925	0.02655	0.02625	0.0133	0.02345	0.01505	0.0192	0.02105	0.015	0.0177
0.0038	0.0104	0.01625	0.00215	0.00165	0.0062	0.0029	0.00865	0.001	0.0145	0.01785	0.0152	0.02465	0.0163	0.02355	0.005	0.02495	0.0053	0.0077	0.01965	0.02145	0.02405	0.0276	0.01155	0.0205	0.01655	0.01895	0.01975	0.0158	0.01835
0.00325	0.01045	0.01565	0.0018	0.0013	0.00545	0.00295	0.00705	0.00095	0.01505	0.0169	0.01615	0.0214	0.01635	0.02095	0.0057	0.02545	0.0065	0.00725	0.0203	0.02045	0.02315	0.024	0.01065	0.0191	0.0165	0.0164	0.0204	0.01515	0.0185
0.00235	0.00875	0.015	0.0018	0.0007	0.0047	0.00235	0.00575	0.00035	0.01315	0.01495	0.01575	0.02255	0.016	0.02175	0.00525	0.02165	0.00825	0.00655	0.02015	0.0214	0.0219	0.0254	0.00795	0.01805	0.01595	0.0155	0.0198	0.0138	0.021
0.0024	0.00715	0.01385	0.0016	0.00105	0.00405	0.00275	0.0049	0.00095	0.013	0.01425	0.01735	0.02185	0.0165	0.0188	0.0056	0.0202	0.0071	0.0056	0.0207	0.0211	0.0213	0.02375	0.00735	0.0186	0.01895	0.0135	0.0204	0.0111	0.02005
0.00185	0.00815	0.0139	0.0018	0.00045	0.0039	0.00205	0.00535	0.00055	0.00995	0.01265	0.01645	0.01935	0.01705	0.01795	0.0073	0.022	0.0078	0.004	0.01985	0.02135	0.01885	0.02555	0.00785	0.0164	0.01905	0.0109	0.0207	0.0111	0.0228
0.0022	0.0066	0.01145	0.0009	0.00085	0.0029	0.00205	0.00395	0.00075	0.01085	0.01005	0.0194	0.0184	0.0182	0.0186	0.00745	0.0206	0.00765	0.0045	0.02015	0.0226	0.01685	0.02415	0.00745	0.01585	0.0177	0.0125	0.02045	0.01045	0.02015
0.0015	0.0063	0.01115	0.0006	0.00045	0.00245	0.0014	0.00485	0.00025	0.01045	0.00795	0.01775	0.0172	0.0179	0.01715	0.0079	0.01905	0.00855	0.003	0.02045	0.0207	0.0173	0.0255	0.00525	0.0148	0.0189	0.01095	0.02045	0.0094	0.02115
0.0011	0.0053	0.011	0.00065	0.00055	0.00245	0.0012	0.0031	0.0003	0.0078	0.00925	0.01935	0.0171	0.0167	0.01575	0.00855	0.02015	0.008	0.00345	0.0194	0.02225	0.01475	0.0231	0.0048	0.01035	0.02025	0.01055	0.0224	0.0085	0.0223
0.00055	0.0049	0.01005	0.0004	5.0e-5	0.0021	0.00105	0.00245	0.0003	0.0075	0.00685	0.0187	0.0121	0.01805	0.0142	0.008	0.0197	0.0093	0.0022	0.0201	0.02065	0.0153	0.02075	0.00505	0.01255	0.02055	0.0081	0.02215	0.00815	0.02245
0.00165	0.00465	0.0092	0.00055	0.0002	0.0012	0.0014	0.0026	0.00025	0.00855	0.00595	0.02095	0.01335	0.0158	0.0121	0.0095	0.01765	0.0099	0.0016	0.0208	0.02085	0.0113	0.0209	0.00325	0.01115	0.0206	0.0094	0.02125	0.0065	0.0222
0.0008	0.0036	0.00825	0.0005	0.0006	0.00135	0.0007	0.00215	0.0001	0.00745	0.00575	0.0188	0.0116	0.01775	0.0125	0.0096	0.0168	0.0081	0.00125	0.0176	0.02285	0.01215	0.02125	0.0028	0.0092	0.02065	0.00715	0.02095	0.00565	0.02165
0.00035	0.00275	0.0084	0.00025	0.0002	0.00075	0.0007	0.0023	0.0002	0.00695	0.005	0.0203	0.0087	0.0171	0.0122	0.0092	0.0181	0.00955	0.00155	0.0167	0.02105	0.0102	0.01985	0.00255	0.0083	0.0203	0.00625	0.02085	0.00535	0.0222
0.0006	0.0031	0.0067	0.0004	0.0002	0.00085	0.00095	0.00205	5.0e-5	0.0057	0.0045	0.01865	0.0087	0.01585	0.00975	0.011	0.01665	0.00955	0.0012	0.02	0.01815	0.01	0.0193	0.00215	0.0084	0.02105	0.00655	0.0206	0.00495	0.02135
0.00065	0.00325	0.00685	0.00015	0.00045	0.00065	0.00085	0.0019	0.0002	0.0054	0.0037	0.02155	0.0077	0.0153	0.0098	0.01075	0.01565	0.0105	0.0011	0.01775	0.01995	0.00855	0.0194	0.00155	0.0084	0.021	0.00485	0.01925	0.005	0.02235
0.00045	0.00265	0.00525	0.00025	0.00015	0.00045	0.00035	0.0018	5.0e-5	0.00405	0.0035	0.02055	0.0079	0.01625	0.00845	0.0103	0.0139	0.0121	0.0013	0.0186	0.01925	0.00755	0.0169	0.00145	0.0066	0.02005	0.0056	0.0199	0.00395	0.0209
0.0003	0.00285	0.00635	5.0e-5	0.0	0.0005	0.00045	0.00115	0.0001	0.0042	0.00295	0.02225	0.00755	0.01665	0.0093	0.0122	0.01415	0.01	0.00105	0.0168	0.0199	0.005	0.01475	0.00135	0.0049	0.02135	0.0045	0.02065	0.00415	0.02285
0.00035	0.0018	0.00625	0.0	0.00015	0.0004	0.0001	0.0007	5.0e-5	0.0034	0.0022	0.01805	0.0058	0.01745	0.00925	0.0126	0.014	0.0107	0.00085	0.0174	0.019	0.00565	0.01445	0.0011	0.00485	0.02235	0.004	0.01775	0.00215	0.0232
0.0001	0.0014	0.00505	5.0e-5	0.0	0.0002	0.0004	0.0007	0.0	0.0031	0.0019	0.0207	0.0043	0.01565	0.00715	0.01245	0.01225	0.0125	0.00035	0.01515	0.0182	0.00505	0.0127	0.0008	0.00415	0.0181	0.00325	0.01845	0.0027	0.02225
0.0003	0.0016	0.0045	5.0e-5	0.0001	0.0004	0.0002	0.0006	0.0001	0.0028	0.00175	0.0188	0.00435	0.01615	0.00605	0.01145	0.01255	0.01255	0.00035	0.01615	0.01745	0.0043	0.0134	0.0007	0.00365	0.01945	0.0035	0.0181	0.00255	0.02195
0.00015	0.0015	0.00395	5.0e-5	0.00015	0.00025	0.0003	0.00045	0.0	0.00255	0.0011	0.0181	0.0046	0.01655	0.00525	0.01245	0.0108	0.01275	0.00035	0.0142	0.0173	0.005	0.01345	0.00085	0.0035	0.0193	0.00245	0.01785	0.00195	0.0202
0.0001	0.0009	0.00395	0.0	0.0001	0.0003	0.00045	0.0004	0.0	0.0027	0.0013	0.02035	0.00255	0.01565	0.0056	0.012	0.0118	0.0121	0.0003	0.0154	0.0176	0.0041	0.01245	0.00065	0.00205	0.01985	0.002	0.0179	0.0017	0.0175
5.0e-5	0.00115	0.0048	0.0001	0.0	0.0001	0.00015	0.00065	0.0	0.0017	0.00105	0.01665	0.0036	0.01455	0.0047	0.01235	0.0093	0.0118	0.0002	0.0154	0.0154	0.00355	0.01095	0.00045	0.00275	0.01895	0.00185	0.01715	0.0021	0.0194
0.0002	0.0006	0.00355	5.0e-5	0.0	0.0001	0.0002	0.0003	0.0001	0.002	0.0009	0.01735	0.00265	0.01475	0.0048	0.01415	0.0087	0.0151	0.00035	0.01435	0.0147	0.00235	0.0104	0.00055	0.0023	0.018	0.00195	0.01665	0.00125	0.01835
5.0e-5	0.0009	0.00275	5.0e-5	0.0	0.00015	0.00015	0.0004	0.0	0.0023	0.0007	0.01935	0.00255	0.0153	0.0039	0.0139	0.0089	0.0134	0.00015	0.01425	0.01605	0.00165	0.00965	0.0004	0.00225	0.01815	0.00135	0.01555	0.001	0.01895
0.00015	0.00055	0.0024	0.0	0.0	0.0001	0.00025	0.0003	0.0	0.00145	0.00065	0.0175	0.0019	0.01455	0.0032	0.0157	0.0082	0.01375	0.0002	0.0144	0.01365	0.0019	0.00955	0.00025	0.00175	0.0179	0.00155	0.0142	0.00085	0.0169
0.0	0.00065	0.00265	0.0	5.0e-5	0.0	5.0e-5	0.00055	0.0	0.0015	0.0007	0.01645	0.0015	0.01335	0.003	0.0143	0.00805	0.0136	0.0001	0.0117	0.0152	0.0018	0.0078	0.0004	0.0013	0.0175	0.00095	0.01385	0.00085	0.0168
5.0e-5	0.00065	0.00205	5.0e-5	5.0e-5	5.0e-5	0.00015	0.00015	0.0	0.0014	0.0003	0.0154	0.0012	0.01245	0.0033	0.0157	0.00715	0.0124	0.0	0.0117	0.01365	0.00165	0.0083	0.0003	0.0013	0.01845	0.0011	0.01395	0.0005	0.01655
0.0	0.0003	0.0016	0.0	5.0e-5	5.0e-5	0.0001	0.0001	0.0	0.001	0.0003	0.0176	0.00105	0.01265	0.0028	0.01615	0.00665	0.01275	0.0	0.012	0.01415	0.00115	0.00745	0.00015	0.0011	0.0165	0.00105	0.01315	0.0009	0.01595
5.0e-5	0.00035	0.00195	0.0	0.0	0.0	5.0e-5	0.00015	0.0	0.00095	0.00025	0.0144	0.0013	0.0128	0.00245	0.01555	0.0075	0.0139	5.0e-5	0.01145	0.0116	0.00135	0.0073	0.00025	0.0013	0.0168	0.00095	0.01455	0.00025	0.0129
0.0	0.00045	0.00195	5.0e-5	0.0	0.0	0.0001	5.0e-5	0.0	0.00065	0.0003	0.017	0.0011	0.01185	0.00255	0.0145	0.0061	0.0148	5.0e-5	0.0106	0.0124	0.00115	0.006	5.0e-5	0.0012	0.0146	0.00105	0.01085	0.0005	0.01405
0.0	0.0004	0.002	0.0	0.0	5.0e-5	0.0	5.0e-5	5.0e-5	0.0007	0.0002	0.01495	0.0008	0.0112	0.00245	0.01515	0.0054	0.012	5.0e-5	0.00895	0.011	0.0012	0.00595	0.0001	0.0004	0.01365	0.0006	0.01235	0.00045	0.0138
0.0	0.0002	0.00095	0.0	0.0	5.0e-5	5.0e-5	0.0	0.0	0.0008	0.0002	0.01385	0.00065	0.0128	0.00165	0.0148	0.0051	0.01295	0.0	0.0082	0.01105	0.00085	0.0049	0.0	0.0006	0.015	0.00065	0.01135	0.00015	0.0122
5.0e-5	0.0003	0.00095	5.0e-5	0.0	0.0	0.0001	0.0001	0.0	0.00045	0.0002	0.0129	0.0007	0.01025	0.0018	0.016	0.0047	0.0138	0.0	0.0081	0.01	0.00065	0.00425	0.0001	0.00045	0.01375	0.0008	0.0106	0.00025	0.01145
0.0	0.0004	0.0008	5.0e-5	0.0	5.0e-5	0.0	0.0	0.0	0.0005	0.0001	0.0128	0.0007	0.00915	0.0015	0.01465	0.00385	0.0131	5.0e-5	0.00915	0.0099	0.0008	0.00395	0.0	0.0003	0.01235	0.00025	0.0097	0.00025	0.01215
0.0	0.0002	0.00095	0.0	0.0	0.0	0.0001	5.0e-5	0.0	0.0005	5.0e-5	0.01355	0.0007	0.01105	0.00125	0.0155	0.0042	0.0143	5.0e-5	0.0071	0.0097	0.0005	0.0036	0.0001	0.00045	0.0116	0.00025	0.0084	0.0003	0.01165
0.0	0.0001	0.001	0.0	0.0	0.0	5.0e-5	0.0	0.0	0.0005	5.0e-5	0.0129	0.00025	0.0095	0.00125	0.01475	0.0045	0.0153	0.0	0.0077	0.0088	0.00025	0.00365	0.0	0.0005	0.0103	0.0004	0.0096	0.0001	0.00865
0.0	0.00015	0.0012	0.0	0.0	0.0	0.0	0.0001	0.0	0.0003	0.00015	0.01025	0.00045	0.0092	0.0011	0.0154	0.00315	0.01495	0.0	0.00665	0.00865	0.00045	0.0032	0.0	0.0003	0.01225	0.00015	0.00845	0.00025	0.0106
0.0	0.0001	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0101	0.0001	0.0094	0.0003	0.01585	0.00305	0.01415	0.0	0.0056	0.00745	0.00025	0.00305	0.0	0.0003	0.01105	0.00035	0.00765	0.00015	0.009
5.0e-5	5.0e-5	0.0003	0.0	0.0	5.0e-5	5.0e-5	0.0001	0.0	0.00035	0.0	0.01115	0.00025	0.0088	0.0006	0.0165	0.00365	0.0137	0.0	0.0071	0.00735	0.0004	0.00325	0.0001	0.00015	0.00885	5.0e-5	0.00795	0.0001	0.00935
0.0	0.0001	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0084	0.0001	0.00835	0.00085	0.01425	0.0024	0.01395	0.0	0.0062	0.00665	0.00025	0.0024	0.0	0.0003	0.0095	0.0002	0.00745	0.0001	0.00845
0.0	0.0001	0.00035	0.0	0.0	0.0	0.0	0.0	5.0e-5	0.0001	0.0	0.0103	0.0001	0.00845	0.0006	0.017	0.003	0.0136	0.0	0.0055	0.0052	0.00025	0.00195	5.0e-5	0.0	0.00895	0.0002	0.0064	5.0e-5	0.00905
0.0	0.0003	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.00825	0.00025	0.0077	0.0004	0.0134	0.0023	0.01305	0.0	0.00515	0.00505	0.00015	0.00165	0.0	0.0002	0.00915	0.0	0.0062	5.0e-5	0.00685
0.0	0.0001	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	5.0e-5	0.00815	5.0e-5	0.00795	0.0006	0.0142	0.00325	0.0136	0.0	0.0053	0.0053	0.00015	0.00195	0.0	0.00015	0.0086	0.0001	0.0052	0.0	0.00705
0.0	5.0e-5	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	5.0e-5	0.00855	0.0	0.00675	0.00045	0.0149	0.0018	0.01245	0.0	0.00475	0.0044	5.0e-5	0.00165	0.0	0.00025	0.00865	5.0e-5	0.0059	0.0	0.0062
0.0	0.0	0.0003	0.0	0.0	0.0	5.0e-5	0.0	0.0	0.0001	5.0e-5	0.0074	5.0e-5	0.0062	0.00025	0.0151	0.00195	0.01395	0.0	0.00485	0.00445	0.0001	0.0019	0.0	5.0e-5	0.00765	0.0001	0.0054	0.0	0.0069
0.0	5.0e-5	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00585	5.0e-5	0.0055	0.0003	0.0144	0.0015	0.01185	0.0	0.00425	0.00455	0.0	0.00115	0.0	0.0001	0.006	0.0	0.00475	5.0e-5	0.0056
0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.00675	0.0	0.00585	0.00045	0.0131	0.00105	0.0132	0.0	0.0031	0.0045	5.0e-5	0.00125	0.0	0.00015	0.0065	0.0001	0.00445	0.0	0.0049
0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.00535	0.0003	0.01315	0.00125	0.01315	0.0	0.0033	0.00395	5.0e-5	0.00105	0.0	0.0001	0.00585	5.0e-5	0.00355	0.0	0.0049
0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	5.0e-5	0.0	0.00535	0.0	0.00575	0.00025	0.01335	0.00105	0.0125	0.0	0.00305	0.0032	5.0e-5	0.0008	0.0	0.0	0.006	5.0e-5	0.0037	0.0	0.0042
0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0065	0.0	0.00605	0.00045	0.01165	0.00125	0.01195	0.0	0.00305	0.00325	0.0	0.0007	0.0	0.0	0.00555	0.0	0.00385	0.0	0.0041
0.0	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.00545	0.0	0.00515	0.00015	0.0118	0.00115	0.0133	0.0	0.0031	0.003	0.0	0.001	0.0	5.0e-5	0.00495	0.0	0.00295	0.0	0.00325
0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0055	0.00015	0.013	0.00125	0.01255	0.0	0.00255	0.00255	0.0	0.0007	0.0	0.0	0.00425	0.0	0.0036	0.0	0.00345
0.0	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.00465	5.0e-5	0.01295	0.00095	0.0112	0.0	0.0021	0.00185	5.0e-5	0.00085	0.0	0.0	0.0037	5.0e-5	0.0025	0.0	0.0031
0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	5.0e-5	0.0	0.0042	0.0	0.0042	0.0001	0.0133	0.0008	0.0117	0.0	0.0021	0.0025	0.0	0.0004	0.0	5.0e-5	0.004	0.0	0.00265	0.0	0.0026
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.00355	5.0e-5	0.00535	0.00025	0.0106	0.0005	0.01125	0.0	0.0021	0.002	0.0	0.00045	0.0	0.0	0.00375	0.0	0.00195	0.0	0.002
0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.00355	5.0e-5	0.0117	0.00065	0.01015	0.0	0.0016	0.0016	0.0	0.00055	0.0	0.0	0.00345	0.0	0.0021	0.0	0.00285
0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.0	0.0041	0.00015	0.012	0.0007	0.01025	0.0	0.0017	0.0016	0.0	0.00035	0.0	0.0	0.0032	0.0	0.0017	0.0	0.00235
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0e-5	0.0	0.0038	0.0	0.0032	5.0e-5	0.01175	0.0003	0.01065	0.0	0.00165	0.0015	0.0	0.0005	0.0	0.0	0.0027	0.0	0.00205	0.0	0.00185
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00285	0.0	0.0034	0.0	0.01095	0.00025	0.01025	0.0	0.0022	0.00115	0.0	0.0004	0.0	0.0	0.0026	0.0	0.00205	0.0	0.0021
0.0	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0	5.0e-5	0.0	0.00295	5.0e-5	0.0036	0.0	0.0109	0.00075	0.01115	0.0	0.00095	0.00105	0.0	0.0003	0.0	0.0	0.0018	0.0	0.0014	0.0	0.00165
