0.00015	0.0004	5.0e-5	0.00495	0.00105	0.0	0.0029	5.0e-5	0.0032	0.0
0.00015	0.0009	0.00035	0.0064	0.00115	0.0001	0.0025	5.0e-5	0.0032	0.0
0.00015	0.00125	0.0003	0.00925	0.00285	0.0	0.00425	0.00025	0.006	0.0001
0.00025	0.00195	0.0009	0.01145	0.0038	5.0e-5	0.0068	0.0003	0.0078	0.0
0.0006	0.0028	0.0009	0.0156	0.00495	0.00025	0.00865	0.0006	0.00955	0.00015
0.0005	0.00395	0.00135	0.0169	0.0064	0.00015	0.01105	0.00065	0.0123	0.0001
0.001	0.0047	0.00175	0.02195	0.0083	0.0003	0.01155	0.0014	0.0138	0.0004
0.00145	0.00715	0.0026	0.02455	0.01005	0.00015	0.0142	0.0012	0.01915	0.0004
0.0011	0.00735	0.0032	0.0264	0.0108	0.00065	0.0177	0.00155	0.0198	0.00095
0.00185	0.00955	0.0029	0.0319	0.0134	0.0012	0.0206	0.0022	0.02345	0.00045
0.0023	0.01055	0.0053	0.03255	0.01555	0.0007	0.02125	0.0025	0.02555	0.0009
0.0024	0.0145	0.0053	0.0364	0.019	0.00105	0.02485	0.0025	0.0282	0.00105
0.0029	0.0145	0.00625	0.03815	0.0216	0.00155	0.02605	0.00275	0.02995	0.00115
0.0032	0.01925	0.0074	0.03495	0.02405	0.00205	0.0265	0.003	0.02955	0.00165
0.00515	0.02135	0.0084	0.04145	0.0238	0.0021	0.031	0.0052	0.03205	0.00255
0.00515	0.02195	0.00955	0.0374	0.0274	0.0022	0.03055	0.0046	0.0333	0.00255
0.00605	0.0259	0.0111	0.03925	0.0313	0.0034	0.03395	0.00555	0.03485	0.00315
0.0062	0.02605	0.01115	0.04045	0.0291	0.0029	0.0328	0.0066	0.0333	0.00305
0.00735	0.0277	0.014	0.0373	0.03165	0.00425	0.0302	0.0058	0.03515	0.0039
0.0074	0.0293	0.01405	0.03605	0.03285	0.0036	0.03505	0.00945	0.03545	0.0054
0.00945	0.0327	0.0146	0.03485	0.0306	0.00495	0.0343	0.0097	0.03395	0.00445
0.01125	0.0298	0.018	0.03515	0.0335	0.0064	0.03445	0.0087	0.03555	0.00555
0.01165	0.03235	0.01815	0.03225	0.03065	0.006	0.0328	0.0106	0.03385	0.0075
0.0128	0.03245	0.0194	0.03145	0.0315	0.0067	0.0318	0.0111	0.0325	0.0073
0.0122	0.03395	0.02165	0.0288	0.0324	0.00735	0.0319	0.01125	0.0324	0.00895
0.01385	0.03225	0.0213	0.02895	0.0321	0.00915	0.0304	0.01215	0.02965	0.0084
0.0144	0.0315	0.02125	0.02595	0.03015	0.00945	0.02765	0.01295	0.02935	0.0122
0.01465	0.0315	0.0226	0.0239	0.033	0.0103	0.0267	0.0149	0.02775	0.0117
0.01615	0.03245	0.0239	0.023	0.02925	0.01035	0.0285	0.0143	0.0274	0.011
0.01615	0.0311	0.0248	0.02105	0.0301	0.0122	0.02725	0.0161	0.02225	0.01285
0.01815	0.0309	0.02645	0.02065	0.02825	0.0142	0.02375	0.01625	0.02335	0.01375
0.01925	0.0294	0.0286	0.01665	0.02725	0.01415	0.0231	0.0163	0.0222	0.0146
