params
1.116467
-1.1667662
-1.4005834
0.64877796
-0.46875694
-0.2462722
1.206575
-0.8418042
0.72198087
0.34736863
0.84217095
1.2715034
1.430881
0.31938553
0.6432188
0.2227877
-0.6553259
0.62221795
-1.3032751
-0.604763
-1.3242562
1.010169
0.25838137
-1.3005565
0.9249448
1.1538657
-0.9191955
-1.0514323
0.60605866
-0.78159076
-0.2466681
1.0041611
-0.43498713
1.1280986
-0.11077269
0.51856387
0.7634832
0.9344073
0.6438383
0.45080608
0.30016622
-0.6628728
0.5470276
-1.3119273
-0.6565971
-0.5586666
0.7796078
0.47367674
-0.38480031
0.9592646
0.50267035
-0.7760734
-0.6996722
0.7614569
-0.6594356
-0.008376626
0.44826898
-0.30579588
0.49210456
-0.13096713
0.40049618
0.36591238
0.6272297
0.43029708
0.6221964
0.38990766
-0.15049125
0.16020904
-0.6716696
-0.34319076
-0.2956016
0.94082665
-0.039881736
-0.05196358
0.44882748
0.42022696
-0.6546118
-0.7937726
0.6391865
-0.7407359
-0.15933645
0.7090976
-0.24529679
0.588526
0.2148595
0.060360845
0.19588828
0.51420176
0.25375396
0.5311273
0.40200436
-0.25051138
0.17221251
-0.9326607
-0.21238957
-0.27141112
0.5643923
-0.14956303
-0.41608834
0.42504764
0.49082112
-0.5300259
-0.7395723
0.31148607
-0.18404216
0.18468964
0.2903334
0.086607054
0.7444572
0.15046304
0.3682792
0.29191998
0.69633776
0.108464904
0.15300049
0.14003864
-0.26514927
0.3055892
-0.93501675
-0.5274823
-0.30630997
0.95156485
0.11261489
-0.068317905
0.58030564
0.4757031
0.00047745925
-0.21294555
0.048150487
0.15497437
-0.03278876
0.29126588
0.17978501
0.49513927
0.08736008
-0.1159778
0.13293324
0.423735
0.09031253
0.095534906
-0.098147534
-0.20731445
-0.03731893
-0.6116121
-0.19994564
-0.15164629
0.35822007
0.14188245
0.16960533
0.23410285
0.38178217
0.17713931
-0.019682191
-0.20651135
0.21420713
0.29998028
0.076797456
0.010250527
0.4028842
-0.0039837454
-0.21633424
-0.0052930885
0.24692033
-0.17009392
0.01441303
-0.08050571
-0.11758171
-0.3395127
-0.49022925
-0.1788171
-0.2857135
0.10744209
-0.043311976
-0.10655907
-0.081838526
0.1264104
0.25079036
-0.1412892
-0.0077343606
0.3279459
0.4395956
0.1723739
0.24872617
-0.13854171
0.27164283
-0.13033596
-0.10897433
0.12872559
-0.37682986
-0.2384734
-0.043588392
-0.101350315
-0.13855094
-0.21225037
-0.14514163
-0.026496839
0.17173286
-0.010670367
-0.16824482
-0.34225747
-0.013038373
0.22071694
0.09036167
-0.49260902
0.21465136
0.5884068
0.111438066
0.3858617
-0.11989084
0.103931285
-0.4871099
0.11474502
0.21730965
-0.41084182
-0.12455923
-0.41264227
-0.22292121
-0.24371392
-0.11620863
-0.30979422
-0.09461861
-0.41502103
-0.28662655
0.025226178
-0.10871382
-0.0302119
0.35244393
0.2171415
-0.55834395
0.43825978
0.38982895
-0.2570909
0.10830222
-0.40150234
-0.0504171
-0.3726463
-0.22313634
-0.4318072
-0.6771444
-0.56015104
-0.4790096
-0.04936981
-0.44944555
0.28138664
0.21657829
0.3653328
-0.51576144
0.07477378
0.4211375
-0.53098553
0.10810317
0.35006902
0.025669679
-0.6101855
0.14255102
0.6352438
-0.0005281436
0.19634216
-0.37256163
0.08676957
-0.17697158
0.2635762
-0.07837765
-0.68890864
-0.6218271
-0.55308586
0.2986755
-0.30721956
0.2723545
0.08204751
0.1185267
-0.69299906
-0.17869958
-0.1211748
-0.3331494
-0.0562304
0.68986523
0.4242578
-0.70215285
0.23007987
0.13330947
-0.18796867
0.101587854
-0.65046346
-0.13760166
-0.7253235
-0.19611159
-0.07852019
-0.54413384
-0.5336496
-0.2350489
0.24896413
-0.65452915
0.43850824
-0.01572176
0.19510476
-0.8749683
0.047008015
0.0057421727
-0.32542112
-0.056348022
0.49166518
0.56121176
-0.6954631
0.64874864
0.22290613
-0.4567792
0.4847041
-0.8682507
-0.022641111
-0.792833
-0.14682683
-0.36774912
-0.7766545
-0.5553976
-0.5715503
0.121624924
-0.59634674
0.0614823
0.34862378
0.45995623
-0.80145913
-0.42340896
0.042315517
-0.37478924
-0.50979346
0.38078448
0.6921954
-0.5505272
0.41623506
0.47637242
-0.42309
0.34431672
-0.83946484
-0.024354784
-0.7352105
-0.40219733
-0.4886359
-0.68269885
-0.76809275
-0.47532696
0.3994858
-0.57550037
0.63193345
0.03455261
0.17940782
-0.61969584
-0.039081756
-0.04638568
-0.8354447
-0.51248115
0.42295232
0.852673
-0.5903975
0.36771795
0.24544667
-0.7816376
0.40523472
-0.86000943
0.22783487
-0.40786558
-0.2085282
-0.29181245
-0.42206186
-0.70809156
-0.29684302
0.18130878
-0.3825654
0.70442796
0.17028877
0.47055748
-0.7930432
-0.24277869
0.046171986
-0.84631425
-0.30729362
0.46206176
0.43354577
-0.91239125
0.66313607
0.44654235
-0.58793277
0.17597437
-0.8636256
0.2614841
-0.72690123
-0.11758185
-0.51732856
-0.5932569
-0.74573463
-0.4941984
0.1857698
-0.7913806
0.27359557
0.48030218
0.61414605
-0.6262378
-0.28589845
-0.00798609
-0.8063987
-0.45713365
0.70095587
0.7648399
-0.993917
0.61638665
0.30924383
-0.70828086
0.37668037
-0.9526488
-0.09779688
-0.73228717
-0.013913828
-0.50759107
-0.5139744
-0.74464923
-0.73376787
0.4004337
-0.6489435
0.44444767
0.30528522
0.41340923
-0.859059
-0.08110264
0.22242337
-0.6294891
-0.46176228
0.57307833
1.0688885
-0.5894569
0.67070955
0.45336
-0.59988827
0.4929899
-0.82004833
0.15607381
-0.45705065
-0.6207502
-0.5875011
-0.96714103
-0.6557355
-0.61195755
0.543828
-0.64991575
0.7106678
0.644612
0.7466465
-0.990244
-0.186283
0.2518857
-1.0891848
-0.65274227
0.763404
0.60038406
-0.6140586
0.57283956
0.3980352
-0.982711
0.62097543
-0.8377179
-0.10140939
-0.81113327
-0.44783312
-0.36509097
-0.73631644
-0.45687404
-0.7766779
0.17587084
-0.51359653
0.87968653
0.51132655
0.64845365
-0.8602693
-0.050155982
0.11724394
-1.0970237
-0.6639447
0.98898995
1.0235393
-0.7157082
0.51389986
0.7506921
-0.8091683
0.5227785
-1.0526322
0.10832728
-0.9457459
-0.28325212
-0.7764326
-0.6935993
-0.6268713
-0.42446142
0.36234516
-0.5041045
0.8539629
0.5150315
0.3817509
-1.0139295
-0.38118097
0.27987456
-0.8342385
-0.6259009
0.86697567
0.7479487
-0.8291162
0.6970013
0.3662807
-0.59430975
0.6764783
-1.1149389
-0.30464676
-0.9257875
-0.24795684
-0.6822972
-0.6705008
-0.46584567
-0.6049711
0.51089793
-0.718913
0.5342673
0.5636346
0.44663236
-0.8478694
-0.3261544
0.2214595
-0.5467105
-0.46979338
0.86888695
0.5303275
-0.6727893
0.501312
0.56761736
-0.5369011
0.7347711
-0.78119045
-0.2637962
-0.74540424
0.045606352
-0.57357275
-0.6635106
-0.59810066
-0.7393873
0.5084724
-0.597071
0.56457025
0.53417474
0.55653054
-1.0828595
-0.0368328
0.15013395
-0.8319511
-0.61376864
0.9112396
0.96995145
-0.97369605
0.8326148
0.39822984
-0.707249
0.35810205
-0.79342943
0.0637732
-0.7333301
-0.4455194
-0.6090669
-0.9103747
-0.41001725
-0.6831374
0.5217523
-0.71767914
0.9621256
0.22898164
0.7385445
-1.0638889
-0.49213064
0.503779
-0.81696236
-0.84267753
0.7206266
0.7653153
-1.0437007
0.57159823
0.36190933
-0.9096398
0.7680165
-1.0538133
-0.36134636
-0.48534042
-0.20150416
-0.80234635
-0.6397918
-0.7726956
-0.35095626
0.2827964
-1.0077474
0.99834824
0.47950277
0.8361317
-1.2098967
-0.14547102
0.13442734
-1.0268176
-0.4424922
0.64779884
0.8195217
-0.6328541
0.7907228
0.2683551
-0.9832257
0.7291155
-0.9762424
-0.0066835214
-0.6565361
-0.29763284
-0.4314207
-0.8405751
-0.39148438
-0.4746279
0.4371366
-0.53884894
1.0562123
0.37538677
0.66752154
-0.93002456
-0.0064365226
0.4842748
-0.6905216
-0.96579504
0.733291
0.7677389
-0.95763123
0.36624995
0.6412739
-0.9985266
0.23640206
-0.7179792
-0.117425315
-0.65343565
-0.54309946
-0.69064814
-0.46282342
-0.5976388
-0.66303515
0.6301927
-0.8702316
1.0967546
0.4563743
0.4668391
-1.1702386
-0.15101779
0.13388409
-1.0661474
-0.8296637
0.7953522
0.90312785
-0.95927155
0.49444848
0.4336215
-1.0742277
0.4439101
-0.77595353
-0.04013791
-0.60584545
-0.61104095
-0.74193627
-0.68744034
-0.778866
-0.5876476
0.6933649
-0.9860893
0.93792224
0.62911767
0.6061379
-0.9544701
-0.3102276
0.1769702
-0.72951376
-0.89419043
0.91493595
0.7822702
-0.6116233
0.43514976
0.55224127
-0.7959749
0.56820923
-0.8047182
-0.14807989
-0.6711625
-0.29515547
-0.7983616
-0.53223014
-0.32317472
-0.3317112
0.30670816
-0.7320849
0.9420812
0.44335064
0.88818157
-1.0942868
-0.0953404
0.28883505
-0.9829305
-0.62209964
0.9995578
0.9735114
-0.8633666
0.7122175
0.18458825
-0.829376
0.35341275
-1.0135936
0.020814009
-0.47668213
-0.3220115
-0.7713813
-0.5692188
-0.6536529
-0.31759715
0.41909865
-0.7780637
0.814865
0.40082285
0.8061179
-1.0482386
-0.31243
0.21527609
-0.69242275
-0.6364794
0.7986638
0.74840605
-0.75342005
0.6327975
0.36438638
-0.5740886
0.3043103
-0.90019816
-0.30987474
-0.6748661
-0.43433
-0.4218269
-0.4077425
-0.46322277
-0.6910308
0.26172975
-0.78952545
0.8468489
0.49376637
0.57946
-0.6372855
-0.24194932
0.3540498
-0.63504905
-0.64476484
0.9626294
0.5494185
-1.0092196
0.34091592
0.4601894
-0.5272221
0.20755802
-0.73269045
0.15544102
-0.5479512
-0.35256377
-0.40200052
-0.677682
-0.3424471
-0.6274434
0.5794134
-0.6595314
1.0014623
0.54728645
0.74878335
-0.6990459
-0.42068005
0.21887854
-0.57689637
-0.28442705
0.68978786
0.90723836
-0.71532106
0.1677387
0.21096806
-0.670684
0.17367935
-0.82812136
0.03885167
-0.7149994
-0.34042045
-0.5238664
-0.5597933
-0.49024442
-0.5033765
0.44314173
-0.46773934
0.82742643
0.54583126
0.6554185
-0.8665772
-0.2617611
-0.03828863
-0.85209656
-0.43512353
0.8547832
0.82022876
-0.58440983
0.41434506
0.3102841
-0.8025696
0.18112524
-0.66226155
0.08368458
-0.443375
0.011324969
-0.3761132
-0.5114339
-0.12257942
-0.5437682
0.15006477
-0.43158665
0.49504757
0.42827487
0.47542253
-0.70908374
0.009221028
0.1603312
-0.51532024
-0.69950056
0.685254
0.5813219
-0.646706
0.3557829
0.22207165
-0.6765459
0.24623558
-0.6335188
0.11891092
-0.20917374
-0.18841964
-0.6368006
-0.6567606
-0.22462225
-0.14373422
0.1691388
-0.53578883
0.7691309
0.15641274
0.16646993
-0.8794773
-0.1632945
-0.027744878
-0.6700423
-0.4402297
0.79236716
0.6091454
-0.7892001
0.30476618
0.13277061
-0.47742626
0.43398166
-0.610865
-0.24228232
-0.51363456
0.057677414
-0.13852927
-0.38642013
-0.058283523
-0.49529546
0.124930404
-0.63443846
0.5523389
0.1383108
0.5519372
-0.77847487
-0.35409772
0.29158938
-0.28026313
-0.33811066
0.7062083
0.31493038
-0.69718903
0.20050979
0.4298012
-0.16461028
0.44487694
-0.55588543
-0.20594221
-0.46617866
0.115080655
-0.46276534
-0.45872602
-0.35679832
-0.42982695
0.2879646
-0.53788316
0.70665437
0.42968062
0.285991
-0.47438663
-0.07585429
0.076963015
-0.6652285
-0.28700072
0.29994085
0.349531
-0.26016414
0.14903161
0.025498316
-0.24998663
0.0077955453
-0.23594895
0.017495453
-0.47115484
-0.0649137
-0.3408308
-0.40565547
-0.14456782
-0.063240156
0.041329842
-0.40457767
0.27624714
0.20177375
-0.009911571
-0.68538266
0.08050742
0.081688136
-0.5583966
-0.060131468
0.30818173
0.56500584
-0.6432739
0.16110241
0.13212785
-0.14313564
0.043925814
-0.42078507
-0.13038369
-0.38848895
0.048302688
-0.09817603
-0.25877607
-0.14748746
-0.13083471
0.15788148
-0.52566004
0.44758222
0.2694789
-0.0056802793
-0.26747888
0.08018218
-0.14112678
-0.5413987
-0.31555265
0.46640748
0.22304256
-0.2385047
0.08128252
0.27658844
-0.43653393
0.3061188
-0.4854366
-0.054907538
-0.37173948
-0.011704742
-0.24210869
-0.351738
-0.17193557
-0.23075555
0.2564667
-0.24647395
0.11415879
0.0441702
0.020644663
-0.5267969
-0.21050811
0.041733894
-0.33215058
-0.20681876
0.27116293
0.3818222
-0.059066027
0.40373427
0.33582476
-0.06541011
0.3685204
-0.45036176
-0.04480701
-0.1423084
-0.22268748
-0.20104639
-0.48476443
-0.25983995
-0.1544856
0.08437517
-0.10327973
0.23668543
0.34713274
0.261183
-0.10983832
-0.14214106
-0.061248474
-0.1676681
-0.02379541
0.31324434
0.02218862
-0.48096249
-0.017088203
0.15451153
0.057534043
-0.11379392
-0.08578059
-0.0588438
-0.28194392
-0.15236273
0.064352185
-0.3160925
-0.35225567
0.02131971
0.12344091
-0.13435933
-0.048394527
0.28433946
0.09609621
-0.18524449
-0.3073699
0.008165591
-0.19358611
-0.13875288
0.17497239
0.063906
-0.2761836
0.023492211
0.250751
-0.25649256
0.10717994
-0.4362095
-0.18340246
0.1114747
-0.1723802
0.08320445
0.00080672087
0.110437445
-0.30945536
-0.033282835
-0.056457605
0.20058596
0.18698688
0.28214946
-0.13510303
0.13701963
0.026070615
-0.12359949
-0.09861795
0.015016709
0.10719773
0.0076209633
-0.039303605
0.04570034
-0.059826117
0.1939019
-0.060191106
