2.0-sqrt(4.0)
0.1344
0.0518
0.0494
0.0482
0.0472
0.0412
0.0434
0.0406
0.0376
0.0412
0.0276
0.0302
0.0254
0.0246
0.0234
0.0202
0.0166
0.0196
0.0188
0.0154
0.0164
0.0124
0.0136
0.0116
0.0118
0.012
0.0114
0.0108
0.0076
0.0078
0.0094
0.0096
0.0074
0.0078
0.0068
0.0044
0.0054
0.0044
0.0052
0.005
0.0046
0.0046
0.0044
0.0024
0.0024
0.0028
0.0042
0.0028
0.0022
0.0022
0.0032
0.002
0.0016
0.0012
0.0006
0.0016
0.0012
0.0006
0.0022
0.0018
0.0016
0.001
0.0006
0.0014
0.001
