2.0-sqrt(4.0)
0.125
0.0518
0.0506
0.0488
0.048
0.0462
0.0434
0.0438
0.0352
0.0348
0.0304
0.0316
0.0282
0.0226
0.0242
0.0202
0.0206
0.0212
0.0148
0.0104
0.0154
0.0176
0.0128
0.014
0.0144
0.0106
0.0106
0.0102
0.009
0.0094
0.0092
0.0068
0.0088
0.0056
0.007
0.0064
0.0042
0.0048
0.0038
0.004
0.0054
0.0054
0.0044
0.0038
0.0018
0.0026
0.0032
0.0042
0.0034
0.0024
0.0014
0.0028
0.0016
0.0024
0.0012
0.002
0.0006
0.0014
0.001
0.002
0.0012
0.001
0.001
0.001
0.001
