0.61954	0.6051	0.53024	0.6552	0.42516	0.39244	0.61946	0.36498	0.37554	0.44574	0.34706	0.48476	0.39332	0.43846	0.57142	0.5869	0.3859	0.36238	0.59806	0.5573	0.07004	0.01372	0.04088	0.15304	0.2979	0.0103	0.20022	0.0235	0.21434	0.04038	0.0	0.0	0.0	0.00082	6.0e-5	0.0	0.0038	0.0	0.0	0.0
0.00664	0.01008	0.02626	0.01286	0.01118	0.008	0.0082	0.01036	0.00838	0.02578	0.00562	0.00948	0.01204	0.00734	0.00622	0.00696	0.01122	0.0083	0.02646	0.00986	0.03762	0.0053	0.0316	0.0803	0.07592	0.00828	0.05942	0.0211	0.07304	0.03758	0.0	0.0	0.0	0.00222	0.00024	0.0	0.01532	0.0	0.00012	0.0
0.00664	0.01082	0.0263	0.01328	0.00934	0.0079	0.00772	0.00946	0.00874	0.02534	0.00618	0.01056	0.01172	0.00756	0.0067	0.00708	0.01222	0.00808	0.02462	0.01016	0.0392	0.00578	0.03544	0.08218	0.06888	0.01032	0.05974	0.0257	0.0711	0.03938	0.0	0.0	0.0	0.005	0.00062	0.0	0.03206	0.0	0.00034	0.0
0.0063	0.0096	0.02668	0.01278	0.01036	0.00782	0.00802	0.0103	0.00782	0.02506	0.00648	0.00998	0.01082	0.00774	0.00616	0.00654	0.0111	0.00858	0.02548	0.01036	0.04112	0.00676	0.03668	0.07794	0.06548	0.013	0.05606	0.03142	0.06652	0.04648	0.0	0.0	0.0	0.00846	0.00194	0.0	0.04878	0.0	0.00062	0.0
0.0064	0.01032	0.02604	0.0135	0.01052	0.00756	0.00718	0.00998	0.00834	0.02478	0.00672	0.0105	0.01204	0.0079	0.00606	0.00744	0.01224	0.00922	0.02448	0.00916	0.0443	0.00692	0.04176	0.07344	0.05946	0.01542	0.05466	0.03354	0.06272	0.04962	0.0	0.0	0.0	0.01316	0.00298	0.0	0.066	0.0	0.00128	0.0
0.00608	0.00846	0.02616	0.01266	0.01024	0.00702	0.0073	0.00918	0.00816	0.0241	0.00656	0.01016	0.0112	0.00776	0.00554	0.00732	0.01114	0.00742	0.02394	0.00948	0.0442	0.00848	0.044	0.066	0.05344	0.01576	0.0516	0.0378	0.05618	0.05084	0.0	0.0	0.0	0.01692	0.0047	0.0	0.0803	0.0	0.00174	0.0
0.00626	0.01004	0.0269	0.01196	0.01014	0.00756	0.00678	0.00982	0.00844	0.027	0.00628	0.01028	0.01208	0.0077	0.00692	0.0069	0.0113	0.0075	0.0252	0.01	0.04442	0.00902	0.04382	0.06144	0.04828	0.01906	0.04812	0.0385	0.05248	0.05256	0.0	0.0	0.0	0.02324	0.00806	0.0	0.0869	0.0	0.00294	0.0
0.00656	0.00924	0.02904	0.01206	0.01138	0.0071	0.00738	0.00938	0.00948	0.02718	0.0064	0.0101	0.01244	0.0084	0.00594	0.00708	0.01244	0.00818	0.02508	0.00984	0.0454	0.0094	0.04496	0.056	0.04226	0.02004	0.0428	0.04176	0.04862	0.05316	0.0	0.0	0.0	0.02694	0.01058	0.0	0.0893	0.0	0.00504	0.0
0.00598	0.01006	0.03274	0.0116	0.0102	0.00728	0.00704	0.00908	0.00856	0.02888	0.0069	0.00964	0.01264	0.00808	0.00646	0.00652	0.01204	0.00834	0.02546	0.00874	0.04466	0.00974	0.04548	0.04942	0.03702	0.02244	0.04244	0.04142	0.04376	0.05112	0.0	0.0	0.0	0.03286	0.01498	2.0e-5	0.08788	8.0e-5	0.00624	0.0
0.00682	0.00888	0.03322	0.01134	0.01036	0.00826	0.00746	0.00964	0.00886	0.0318	0.00616	0.00968	0.01172	0.00854	0.006	0.00798	0.01272	0.00814	0.02638	0.00956	0.04236	0.01086	0.0449	0.04216	0.03338	0.02228	0.03758	0.04332	0.04086	0.05102	0.0	0.0	0.0	0.0376	0.01926	2.0e-5	0.08436	4.0e-5	0.00782	0.0
