60-180
0.1876
0.0812
0.0726
0.0668
0.0676
0.0598
0.053
0.044
0.0434
0.0388
0.0356
0.0302
0.0326
0.0242
0.0276
0.0204
0.0138
0.0156
0.0098
0.0134
0.0108
0.0082
0.0076
0.0062
0.0042
0.0032
0.0028
0.0032
0.0028
0.0024
0.0008
0.0014
0.0014
0.0004
0.0008
0.001
0.0018
0.0004
0.0002
0.0004
0.0002
0.0002
0.0
0.0004
0.0002
0.0004
0.0002
0.0002
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
