2.0-sqrt(4.0)
0.00083
0.00465
0.01401
0.02978
0.04722
0.0644
0.0791
0.08479
0.08592
0.08485
0.08078
0.07487
0.06895
0.06078
0.0526
0.043
0.03437
0.02732
0.02034
0.01445
0.00992
0.00644
0.00433
0.00281
0.00157
0.0008
0.0005
0.00034
0.00017
7.0e-5
4.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
