0.0-sqrt(8.0)
0.00225
0.01178
0.03115
0.05885
0.08572
0.10239
0.10867
0.10116
0.08814
0.07596
0.06477
0.05394
0.04556
0.03892
0.03243
0.02674
0.02079
0.01588
0.01185
0.00813
0.00535
0.00376
0.00234
0.00145
0.00093
0.00052
0.00023
0.00017
8.0e-5
6.0e-5
2.0e-5
1.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
